video_id,transition_id,frame_start,frame_end
C02_V0101,C02_V0101_T000000,0,31
C02_V0101,C02_V0101_T000001,32,207
C02_V0101,C02_V0101_T000002,209,438
C02_V0101,C02_V0101_T000003,439,982
C02_V0101,C02_V0101_T000004,983,1047
C02_V0101,C02_V0101_T000005,1048,1115
C02_V0101,C02_V0101_T000006,1116,1153
C02_V0101,C02_V0101_T000007,1154,1184
C02_V0101,C02_V0101_T000008,1185,1213
C02_V0101,C02_V0101_T000009,1214,1261
C02_V0101,C02_V0101_T000010,1262,1429
C02_V0101,C02_V0101_T000011,1430,1458
C02_V0101,C02_V0101_T000012,1459,1494
C02_V0101,C02_V0101_T000013,1495,1536
C02_V0101,C02_V0101_T000014,1537,1597
C02_V0101,C02_V0101_T000015,1598,1641
C02_V0101,C02_V0101_T000016,1642,1797
C02_V0101,C02_V0101_T000017,1798,1850
C02_V0101,C02_V0101_T000018,1851,1900
C02_V0101,C02_V0101_T000019,1901,1954
C02_V0101,C02_V0101_T000020,1955,2021
C02_V0101,C02_V0101_T000021,2022,2075
C02_V0101,C02_V0101_T000022,2076,2138
C02_V0101,C02_V0101_T000023,2139,2197
C02_V0101,C02_V0101_T000024,2198,2247
C02_V0101,C02_V0101_T000025,2248,2320
C02_V0101,C02_V0101_T000026,2321,2448
C02_V0101,C02_V0101_T000027,2449,2493
C02_V0101,C02_V0101_T000028,2494,2546
C02_V0101,C02_V0101_T000029,2547,2578
C02_V0101,C02_V0101_T000030,2579,2632
C02_V0101,C02_V0101_T000031,2633,2710
C02_V0101,C02_V0101_T000032,2711,3009
C02_V0101,C02_V0101_T000033,3010,3038
C02_V0101,C02_V0101_T000034,3039,3089
C02_V0101,C02_V0101_T000035,3090,3135
C02_V0101,C02_V0101_T000036,3136,3182
C02_V0101,C02_V0101_T000037,3183,3222
C02_V0101,C02_V0101_T000038,3223,3246
C02_V0101,C02_V0101_T000039,3247,3285
C02_V0101,C02_V0101_T000040,3286,3305
C02_V0101,C02_V0101_T000041,3306,3355
C02_V0101,C02_V0101_T000042,3356,3387
C02_V0101,C02_V0101_T000043,3388,3433
C02_V0101,C02_V0101_T000044,3434,3466
C02_V0101,C02_V0101_T000045,3467,3518
C02_V0101,C02_V0101_T000046,3519,3580
C02_V0101,C02_V0101_T000047,3581,3622
C02_V0101,C02_V0101_T000048,3623,3689
C02_V0101,C02_V0101_T000049,3690,3736
C02_V0101,C02_V0101_T000050,3737,3779
C02_V0101,C02_V0101_T000051,3780,3828
C02_V0101,C02_V0101_T000052,3829,3879
C02_V0101,C02_V0101_T000053,3880,3919
C02_V0101,C02_V0101_T000054,3920,3944
C02_V0101,C02_V0101_T000055,3945,3960
C02_V0101,C02_V0101_T000056,3961,4542
C02_V0101,C02_V0101_T000057,4543,4609
C02_V0101,C02_V0101_T000058,4610,4670
C02_V0101,C02_V0101_T000059,4671,4717
C02_V0101,C02_V0101_T000060,4718,4775
C02_V0101,C02_V0101_T000061,4776,4829
C02_V0101,C02_V0101_T000062,4830,5094
C02_V0101,C02_V0101_T000063,5095,5163
C02_V0101,C02_V0101_T000064,5164,5230
C02_V0101,C02_V0101_T000065,5231,5284
C02_V0101,C02_V0101_T000066,5285,5327
C02_V0101,C02_V0101_T000067,5328,5366
C02_V0101,C02_V0101_T000068,5367,5413
C02_V0101,C02_V0101_T000069,5414,5460
C02_V0101,C02_V0101_T000070,5461,5508
C02_V0101,C02_V0101_T000071,5509,5556
C02_V0101,C02_V0101_T000072,5557,5602
C02_V0101,C02_V0101_T000073,5603,5654
C02_V0101,C02_V0101_T000074,5655,5914
C02_V0101,C02_V0101_T000075,5915,5997
C02_V0101,C02_V0101_T000076,5998,6147
C02_V0101,C02_V0101_T000077,6148,6204
C02_V0101,C02_V0101_T000078,6205,6257
C02_V0101,C02_V0101_T000079,6258,6312
C02_V0101,C02_V0101_T000080,6313,6356
C02_V0101,C02_V0101_T000081,6357,6412
C02_V0101,C02_V0101_T000082,6413,6470
C02_V0101,C02_V0101_T000083,6471,6523
C02_V0101,C02_V0101_T000084,6524,6585
C02_V0101,C02_V0101_T000085,6586,6883
C02_V0101,C02_V0101_T000086,6884,6949
C02_V0101,C02_V0101_T000087,6950,7023
C02_V0101,C02_V0101_T000088,7024,7086
C02_V0101,C02_V0101_T000089,7087,7136
C02_V0101,C02_V0101_T000090,7137,7187
C02_V0101,C02_V0101_T000091,7188,7242
C02_V0101,C02_V0101_T000092,7243,7313
C02_V0101,C02_V0101_T000093,7314,7383
C02_V0101,C02_V0101_T000094,7384,7447
C02_V0101,C02_V0101_T000095,7448,7493
C02_V0101,C02_V0101_T000096,7494,7527
C02_V0101,C02_V0101_T000097,7528,7827
C02_V0101,C02_V0101_T000098,7828,7885
C02_V0101,C02_V0101_T000099,7886,7945
C02_V0101,C02_V0101_T000100,7946,8007
C02_V0101,C02_V0101_T000101,8008,8032
C02_V0101,C02_V0101_T000102,8033,8115
C02_V0101,C02_V0101_T000103,8116,8198
C02_V0101,C02_V0101_T000104,8199,8375
C02_V0101,C02_V0101_T000105,8376,8426
C02_V0101,C02_V0101_T000106,8427,8461
C02_V0101,C02_V0101_T000107,8462,8506
C02_V0101,C02_V0101_T000108,8507,8563
C02_V0101,C02_V0101_T000109,8564,8899
C02_V0101,C02_V0101_T000110,8900,8951
C02_V0101,C02_V0101_T000111,8952,9062
C02_V0101,C02_V0101_T000112,9063,9164
C02_V0101,C02_V0101_T000113,9165,9493
C02_V0101,C02_V0101_T000114,9494,9536
C02_V0101,C02_V0101_T000115,9537,9569
C02_V0101,C02_V0101_T000116,9570,9619
C02_V0101,C02_V0101_T000117,9620,9744
C02_V0101,C02_V0101_T000118,9745,9790
C02_V0101,C02_V0101_T000119,9791,9835
C02_V0101,C02_V0101_T000120,9836,9905
C02_V0101,C02_V0101_T000121,9906,9942
C02_V0101,C02_V0101_T000122,9943,10050
C02_V0101,C02_V0101_T000123,10051,10147
C02_V0101,C02_V0101_T000124,10148,10709
C02_V0101,C02_V0101_T000125,10710,10887
