video_id,transition_id,frame_start,frame_end
C00_V0166,C00_V0166_T000000,0,19
C00_V0166,C00_V0166_T000001,20,48
C00_V0166,C00_V0166_T000002,50,69
C00_V0166,C00_V0166_T000003,70,89
C00_V0166,C00_V0166_T000004,91,134
C00_V0166,C00_V0166_T000005,136,238
C00_V0166,C00_V0166_T000006,240,512
C00_V0166,C00_V0166_T000007,513,564
C00_V0166,C00_V0166_T000008,565,600
C00_V0166,C00_V0166_T000009,601,630
C00_V0166,C00_V0166_T000010,631,658
C00_V0166,C00_V0166_T000011,659,691
C00_V0166,C00_V0166_T000012,692,725
C00_V0166,C00_V0166_T000013,726,772
C00_V0166,C00_V0166_T000014,773,815
C00_V0166,C00_V0166_T000015,816,852
C00_V0166,C00_V0166_T000016,853,892
C00_V0166,C00_V0166_T000017,893,940
C00_V0166,C00_V0166_T000018,941,984
C00_V0166,C00_V0166_T000019,985,1019
C00_V0166,C00_V0166_T000020,1020,1048
C00_V0166,C00_V0166_T000021,1049,1141
C00_V0166,C00_V0166_T000022,1142,1620
C00_V0166,C00_V0166_T000023,1621,1686
C00_V0166,C00_V0166_T000024,1687,1760
C00_V0166,C00_V0166_T000025,1761,1837
C00_V0166,C00_V0166_T000026,1838,1897
C00_V0166,C00_V0166_T000027,1898,1935
C00_V0166,C00_V0166_T000028,1936,1999
C00_V0166,C00_V0166_T000029,2000,2049
C00_V0166,C00_V0166_T000030,2050,2206
C00_V0166,C00_V0166_T000031,2207,2276
C00_V0166,C00_V0166_T000032,2277,2340
C00_V0166,C00_V0166_T000033,2341,2397
C00_V0166,C00_V0166_T000034,2398,2586
C00_V0166,C00_V0166_T000035,2587,2628
C00_V0166,C00_V0166_T000036,2629,2672
C00_V0166,C00_V0166_T000037,2673,2727
C00_V0166,C00_V0166_T000038,2728,2800
C00_V0166,C00_V0166_T000039,2801,2859
C00_V0166,C00_V0166_T000040,2860,2928
C00_V0166,C00_V0166_T000041,2929,2974
C00_V0166,C00_V0166_T000042,2975,3038
C00_V0166,C00_V0166_T000043,3039,3062
C00_V0166,C00_V0166_T000044,3063,3311
C00_V0166,C00_V0166_T000045,3312,3377
C00_V0166,C00_V0166_T000046,3378,3555
C00_V0166,C00_V0166_T000047,3556,3649
C00_V0166,C00_V0166_T000048,3650,3718
C00_V0166,C00_V0166_T000049,3719,3811
C00_V0166,C00_V0166_T000050,3812,3883
C00_V0166,C00_V0166_T000051,3884,4361
C00_V0166,C00_V0166_T000052,4362,4524
C00_V0166,C00_V0166_T000053,4525,4703
C00_V0166,C00_V0166_T000054,4704,4777
C00_V0166,C00_V0166_T000055,4778,4896
C00_V0166,C00_V0166_T000056,4897,5003
C00_V0166,C00_V0166_T000057,5004,5059
C00_V0166,C00_V0166_T000058,5060,5200
C00_V0166,C00_V0166_T000059,5201,5284
C00_V0166,C00_V0166_T000060,5285,5409
C00_V0166,C00_V0166_T000061,5410,5480
C00_V0166,C00_V0166_T000062,5481,5550
C00_V0166,C00_V0166_T000063,5551,5644
C00_V0166,C00_V0166_T000064,5645,5765
C00_V0166,C00_V0166_T000065,5766,6137
C00_V0166,C00_V0166_T000066,6138,6258
C00_V0166,C00_V0166_T000067,6259,6345
C00_V0166,C00_V0166_T000068,6346,6406
C00_V0166,C00_V0166_T000069,6407,6470
C00_V0166,C00_V0166_T000070,6471,6540
C00_V0166,C00_V0166_T000071,6541,6594
C00_V0166,C00_V0166_T000072,6595,6660
C00_V0166,C00_V0166_T000073,6661,6731
C00_V0166,C00_V0166_T000074,6732,6797
C00_V0166,C00_V0166_T000075,6798,6867
C00_V0166,C00_V0166_T000076,6868,6904
C00_V0166,C00_V0166_T000077,6905,6963
C00_V0166,C00_V0166_T000078,6964,7037
C00_V0166,C00_V0166_T000079,7038,7073
C00_V0166,C00_V0166_T000080,7074,7092
C00_V0166,C00_V0166_T000081,7093,7151
C00_V0166,C00_V0166_T000082,7152,7233
C00_V0166,C00_V0166_T000083,7234,7296
C00_V0166,C00_V0166_T000084,7297,7355
C00_V0166,C00_V0166_T000085,7356,7402
C00_V0166,C00_V0166_T000086,7403,7489
C00_V0166,C00_V0166_T000087,7490,7619
C00_V0166,C00_V0166_T000088,7620,7670
C00_V0166,C00_V0166_T000089,7671,7717
C00_V0166,C00_V0166_T000090,7718,7758
C00_V0166,C00_V0166_T000091,7759,7799
C00_V0166,C00_V0166_T000092,7800,7864
C00_V0166,C00_V0166_T000093,7865,7909
C00_V0166,C00_V0166_T000094,7910,7965
C00_V0166,C00_V0166_T000095,7966,8066
C00_V0166,C00_V0166_T000096,8067,8499
C00_V0166,C00_V0166_T000097,8500,8600
C00_V0166,C00_V0166_T000098,8601,8710
C00_V0166,C00_V0166_T000099,8711,8784
C00_V0166,C00_V0166_T000100,8785,8896
C00_V0166,C00_V0166_T000101,8897,8981
C00_V0166,C00_V0166_T000102,8982,9096
C00_V0166,C00_V0166_T000103,9097,9214
C00_V0166,C00_V0166_T000104,9215,9323
C00_V0166,C00_V0166_T000105,9324,9432
C00_V0166,C00_V0166_T000106,9433,9509
C00_V0166,C00_V0166_T000107,9510,9767
C00_V0166,C00_V0166_T000108,9768,9970
C00_V0166,C00_V0166_T000109,9971,10017
C00_V0166,C00_V0166_T000110,10018,10108
C00_V0166,C00_V0166_T000111,10109,10151
C00_V0166,C00_V0166_T000112,10152,10203
C00_V0166,C00_V0166_T000113,10204,10272
C00_V0166,C00_V0166_T000114,10273,10355
C00_V0166,C00_V0166_T000115,10356,10402
C00_V0166,C00_V0166_T000116,10403,10478
C00_V0166,C00_V0166_T000117,10479,10563
C00_V0166,C00_V0166_T000118,10564,10604
C00_V0166,C00_V0166_T000119,10605,10696
C00_V0166,C00_V0166_T000120,10697,10764
C00_V0166,C00_V0166_T000121,10765,10861
C00_V0166,C00_V0166_T000122,10862,11001
C00_V0166,C00_V0166_T000123,11002,11188
C00_V0166,C00_V0166_T000124,11189,11240
C00_V0166,C00_V0166_T000125,11241,11321
C00_V0166,C00_V0166_T000126,11322,11653
C00_V0166,C00_V0166_T000127,11654,11869
C00_V0166,C00_V0166_T000128,11870,12008
C00_V0166,C00_V0166_T000129,12009,12236
C00_V0166,C00_V0166_T000130,12237,12434
C00_V0166,C00_V0166_T000131,12435,12677
C00_V0166,C00_V0166_T000132,12678,12749
C00_V0166,C00_V0166_T000133,12750,12849
C00_V0166,C00_V0166_T000134,12850,12859
C00_V0166,C00_V0166_T000135,12860,13092
C00_V0166,C00_V0166_T000136,13093,13904
C00_V0166,C00_V0166_T000137,13905,14160
C00_V0166,C00_V0166_T000138,14161,14799
C00_V0166,C00_V0166_T000139,14800,14876
C00_V0166,C00_V0166_T000140,14877,14981
C00_V0166,C00_V0166_T000141,14982,15216
C00_V0166,C00_V0166_T000142,15217,15685
C00_V0166,C00_V0166_T000143,15687,15754
C00_V0166,C00_V0166_T000144,15755,15861
C00_V0166,C00_V0166_T000145,15862,16070
C00_V0166,C00_V0166_T000146,16071,16137
C00_V0166,C00_V0166_T000147,16138,16175
C00_V0166,C00_V0166_T000148,16176,16208
C00_V0166,C00_V0166_T000149,16209,16248
C00_V0166,C00_V0166_T000150,16249,16300
C00_V0166,C00_V0166_T000151,16301,16355
C00_V0166,C00_V0166_T000152,16356,16414
C00_V0166,C00_V0166_T000153,16415,16643
C00_V0166,C00_V0166_T000154,16644,16720
C00_V0166,C00_V0166_T000155,16721,16825
C00_V0166,C00_V0166_T000156,16826,16973
C00_V0166,C00_V0166_T000157,16974,17013
C00_V0166,C00_V0166_T000158,17014,17066
C00_V0166,C00_V0166_T000159,17067,17093
C00_V0166,C00_V0166_T000160,17094,17167
C00_V0166,C00_V0166_T000161,17168,17207
C00_V0166,C00_V0166_T000162,17208,17240
C00_V0166,C00_V0166_T000163,17241,17259
C00_V0166,C00_V0166_T000164,17260,17309
C00_V0166,C00_V0166_T000165,17310,17691
C00_V0166,C00_V0166_T000166,17693,17767
C00_V0166,C00_V0166_T000167,17768,17845
C00_V0166,C00_V0166_T000168,17846,17852
C00_V0166,C00_V0166_T000169,17853,17872
C00_V0166,C00_V0166_T000170,17873,17936
C00_V0166,C00_V0166_T000171,17937,17998
C00_V0166,C00_V0166_T000172,17999,18035
C00_V0166,C00_V0166_T000173,18036,18353
C00_V0166,C00_V0166_T000174,18354,18835
C00_V0166,C00_V0166_T000175,18836,19067
C00_V0166,C00_V0166_T000176,19068,19157
C00_V0166,C00_V0166_T000177,19158,19260
C00_V0166,C00_V0166_T000178,19261,19312
C00_V0166,C00_V0166_T000179,19313,19395
C00_V0166,C00_V0166_T000180,19396,19455
C00_V0166,C00_V0166_T000181,19456,19542
C00_V0166,C00_V0166_T000182,19543,19653
C00_V0166,C00_V0166_T000183,19654,19754
C00_V0166,C00_V0166_T000184,19755,19784
C00_V0166,C00_V0166_T000185,19785,19915
C00_V0166,C00_V0166_T000186,19916,20217
C00_V0166,C00_V0166_T000187,20218,20257
C00_V0166,C00_V0166_T000188,20258,20322
C00_V0166,C00_V0166_T000189,20323,20371
C00_V0166,C00_V0166_T000190,20372,20503
C00_V0166,C00_V0166_T000191,20504,20618
C00_V0166,C00_V0166_T000192,20619,20677
C00_V0166,C00_V0166_T000193,20678,20758
C00_V0166,C00_V0166_T000194,20759,20816
C00_V0166,C00_V0166_T000195,20817,20946
C00_V0166,C00_V0166_T000196,20948,21114
C00_V0166,C00_V0166_T000197,21116,21220
C00_V0166,C00_V0166_T000198,21221,21243
C00_V0166,C00_V0166_T000199,21244,21354
C00_V0166,C00_V0166_T000200,21355,21451
C00_V0166,C00_V0166_T000201,21452,21536
C00_V0166,C00_V0166_T000202,21537,21567
C00_V0166,C00_V0166_T000203,21568,21729
C00_V0166,C00_V0166_T000204,21730,22571
C00_V0166,C00_V0166_T000205,22572,22915
C00_V0166,C00_V0166_T000206,22916,23078
C00_V0166,C00_V0166_T000207,23079,23293
C00_V0166,C00_V0166_T000208,23294,23573
C00_V0166,C00_V0166_T000209,23574,23690
C00_V0166,C00_V0166_T000210,23691,24061
C00_V0166,C00_V0166_T000211,24062,24183
C00_V0166,C00_V0166_T000212,24184,24334
C00_V0166,C00_V0166_T000213,24335,24343
C00_V0166,C00_V0166_T000214,24344,24690
C00_V0166,C00_V0166_T000215,24691,24801
