video_id,transition_id,frame_start,frame_end
C02_V0149,C02_V0149_T000000,0,304
C02_V0149,C02_V0149_T000001,305,615
C02_V0149,C02_V0149_T000002,616,1771
C02_V0149,C02_V0149_T000003,1772,1813
C02_V0149,C02_V0149_T000004,1814,1829
C02_V0149,C02_V0149_T000005,1830,1850
C02_V0149,C02_V0149_T000006,1851,1876
C02_V0149,C02_V0149_T000007,1877,1912
C02_V0149,C02_V0149_T000008,1913,2315
C02_V0149,C02_V0149_T000009,2316,2441
C02_V0149,C02_V0149_T000010,2442,2548
C02_V0149,C02_V0149_T000011,2549,2609
C02_V0149,C02_V0149_T000012,2610,2695
C02_V0149,C02_V0149_T000013,2696,2757
C02_V0149,C02_V0149_T000014,2758,3052
C02_V0149,C02_V0149_T000015,3053,3113
C02_V0149,C02_V0149_T000016,3114,3189
C02_V0149,C02_V0149_T000017,3190,3250
C02_V0149,C02_V0149_T000018,3251,3321
C02_V0149,C02_V0149_T000019,3322,3531
C02_V0149,C02_V0149_T000020,3532,3580
C02_V0149,C02_V0149_T000021,3581,3646
C02_V0149,C02_V0149_T000022,3647,3701
C02_V0149,C02_V0149_T000023,3702,3748
C02_V0149,C02_V0149_T000024,3749,3805
C02_V0149,C02_V0149_T000025,3806,3827
C02_V0149,C02_V0149_T000026,3828,3884
C02_V0149,C02_V0149_T000027,3885,4129
C02_V0149,C02_V0149_T000028,4130,4240
C02_V0149,C02_V0149_T000029,4241,4269
C02_V0149,C02_V0149_T000030,4270,4315
C02_V0149,C02_V0149_T000031,4316,4472
C02_V0149,C02_V0149_T000032,4473,4805
C02_V0149,C02_V0149_T000033,4806,4879
C02_V0149,C02_V0149_T000034,4880,5015
C02_V0149,C02_V0149_T000035,5016,5047
C02_V0149,C02_V0149_T000036,5048,5224
C02_V0149,C02_V0149_T000037,5225,5324
C02_V0149,C02_V0149_T000038,5325,5409
C02_V0149,C02_V0149_T000039,5410,5468
C02_V0149,C02_V0149_T000040,5469,5541
C02_V0149,C02_V0149_T000041,5542,5728
C02_V0149,C02_V0149_T000042,5729,5794
C02_V0149,C02_V0149_T000043,5795,5810
C02_V0149,C02_V0149_T000044,5811,5830
C02_V0149,C02_V0149_T000045,5831,5854
C02_V0149,C02_V0149_T000046,5855,5990
C02_V0149,C02_V0149_T000047,5991,6244
C02_V0149,C02_V0149_T000048,6245,6406
C02_V0149,C02_V0149_T000049,6407,6466
C02_V0149,C02_V0149_T000050,6467,6573
C02_V0149,C02_V0149_T000051,6574,6634
C02_V0149,C02_V0149_T000052,6635,6706
C02_V0149,C02_V0149_T000053,6707,6782
C02_V0149,C02_V0149_T000054,6783,6863
C02_V0149,C02_V0149_T000055,6864,6925
C02_V0149,C02_V0149_T000056,6926,6986
C02_V0149,C02_V0149_T000057,6987,7059
C02_V0149,C02_V0149_T000058,7060,7106
C02_V0149,C02_V0149_T000059,7107,7391
C02_V0149,C02_V0149_T000060,7392,7677
C02_V0149,C02_V0149_T000061,7678,7712
C02_V0149,C02_V0149_T000062,7713,7748
C02_V0149,C02_V0149_T000063,7749,7781
C02_V0149,C02_V0149_T000064,7782,7837
C02_V0149,C02_V0149_T000065,7838,7898
C02_V0149,C02_V0149_T000066,7899,7936
C02_V0149,C02_V0149_T000067,7937,8122
C02_V0149,C02_V0149_T000068,8123,8195
C02_V0149,C02_V0149_T000069,8196,8273
C02_V0149,C02_V0149_T000070,8274,8338
C02_V0149,C02_V0149_T000071,8339,8399
C02_V0149,C02_V0149_T000072,8400,8485
C02_V0149,C02_V0149_T000073,8486,8565
C02_V0149,C02_V0149_T000074,8566,8618
C02_V0149,C02_V0149_T000075,8619,8763
C02_V0149,C02_V0149_T000076,8764,8866
C02_V0149,C02_V0149_T000077,8867,8962
C02_V0149,C02_V0149_T000078,8963,9011
C02_V0149,C02_V0149_T000079,9012,9818
C02_V0149,C02_V0149_T000080,9819,9859
C02_V0149,C02_V0149_T000081,9860,9926
C02_V0149,C02_V0149_T000082,9927,9998
C02_V0149,C02_V0149_T000083,9999,10052
C02_V0149,C02_V0149_T000084,10053,10124
C02_V0149,C02_V0149_T000085,10125,10185
C02_V0149,C02_V0149_T000086,10186,10293
C02_V0149,C02_V0149_T000087,10294,10377
C02_V0149,C02_V0149_T000088,10378,10456
C02_V0149,C02_V0149_T000089,10457,10546
C02_V0149,C02_V0149_T000090,10547,10628
C02_V0149,C02_V0149_T000091,10629,10705
C02_V0149,C02_V0149_T000092,10706,10796
C02_V0149,C02_V0149_T000093,10797,10870
C02_V0149,C02_V0149_T000094,10871,10960
C02_V0149,C02_V0149_T000095,10961,11047
C02_V0149,C02_V0149_T000096,11048,11109
C02_V0149,C02_V0149_T000097,11110,11174
C02_V0149,C02_V0149_T000098,11175,11249
C02_V0149,C02_V0149_T000099,11250,11309
C02_V0149,C02_V0149_T000100,11310,11344
C02_V0149,C02_V0149_T000101,11345,11746
C02_V0149,C02_V0149_T000102,11747,11847
C02_V0149,C02_V0149_T000103,11848,11954
C02_V0149,C02_V0149_T000104,11955,12039
C02_V0149,C02_V0149_T000105,12040,12117
C02_V0149,C02_V0149_T000106,12118,12179
C02_V0149,C02_V0149_T000107,12180,12274
C02_V0149,C02_V0149_T000108,12275,12367
C02_V0149,C02_V0149_T000109,12368,12449
C02_V0149,C02_V0149_T000110,12450,12533
C02_V0149,C02_V0149_T000111,12534,12590
C02_V0149,C02_V0149_T000112,12591,12662
C02_V0149,C02_V0149_T000113,12663,12718
C02_V0149,C02_V0149_T000114,12719,12765
C02_V0149,C02_V0149_T000115,12766,12820
C02_V0149,C02_V0149_T000116,12821,12896
C02_V0149,C02_V0149_T000117,12897,12957
C02_V0149,C02_V0149_T000118,12958,13024
C02_V0149,C02_V0149_T000119,13025,13833
C02_V0149,C02_V0149_T000120,13834,13918
