video_id,transition_id,frame_start,frame_end
C02_V0022,C02_V0022_T000000,0,51
C02_V0022,C02_V0022_T000001,52,263
C02_V0022,C02_V0022_T000002,264,527
C02_V0022,C02_V0022_T000003,528,939
C02_V0022,C02_V0022_T000004,941,983
C02_V0022,C02_V0022_T000005,984,1036
C02_V0022,C02_V0022_T000006,1037,1087
C02_V0022,C02_V0022_T000007,1088,1137
C02_V0022,C02_V0022_T000008,1138,1188
C02_V0022,C02_V0022_T000009,1189,1242
C02_V0022,C02_V0022_T000010,1243,1290
C02_V0022,C02_V0022_T000011,1291,1333
C02_V0022,C02_V0022_T000012,1334,1386
C02_V0022,C02_V0022_T000013,1387,1435
C02_V0022,C02_V0022_T000014,1436,1516
C02_V0022,C02_V0022_T000015,1517,1585
C02_V0022,C02_V0022_T000016,1586,1666
C02_V0022,C02_V0022_T000017,1667,1726
C02_V0022,C02_V0022_T000018,1727,1787
C02_V0022,C02_V0022_T000019,1788,1837
C02_V0022,C02_V0022_T000020,1838,1899
C02_V0022,C02_V0022_T000021,1900,2004
C02_V0022,C02_V0022_T000022,2005,2046
C02_V0022,C02_V0022_T000023,2047,2091
C02_V0022,C02_V0022_T000024,2092,2134
C02_V0022,C02_V0022_T000025,2135,2171
C02_V0022,C02_V0022_T000026,2172,2197
C02_V0022,C02_V0022_T000027,2198,2231
C02_V0022,C02_V0022_T000028,2232,2260
C02_V0022,C02_V0022_T000029,2261,2310
C02_V0022,C02_V0022_T000030,2311,2364
C02_V0022,C02_V0022_T000031,2365,2410
C02_V0022,C02_V0022_T000032,2411,2476
C02_V0022,C02_V0022_T000033,2477,2518
C02_V0022,C02_V0022_T000034,2519,2610
C02_V0022,C02_V0022_T000035,2611,3421
C02_V0022,C02_V0022_T000036,3422,3485
C02_V0022,C02_V0022_T000037,3486,3561
C02_V0022,C02_V0022_T000038,3562,3645
C02_V0022,C02_V0022_T000039,3646,3723
C02_V0022,C02_V0022_T000040,3724,3817
C02_V0022,C02_V0022_T000041,3818,3868
C02_V0022,C02_V0022_T000042,3869,3945
C02_V0022,C02_V0022_T000043,3946,4014
C02_V0022,C02_V0022_T000044,4015,4085
C02_V0022,C02_V0022_T000045,4086,4183
C02_V0022,C02_V0022_T000046,4184,4233
C02_V0022,C02_V0022_T000047,4234,4293
C02_V0022,C02_V0022_T000048,4294,4360
C02_V0022,C02_V0022_T000049,4361,4455
C02_V0022,C02_V0022_T000050,4456,4481
C02_V0022,C02_V0022_T000051,4482,4537
C02_V0022,C02_V0022_T000052,4538,4600
C02_V0022,C02_V0022_T000053,4601,4704
C02_V0022,C02_V0022_T000054,4705,4824
C02_V0022,C02_V0022_T000055,4825,4858
C02_V0022,C02_V0022_T000056,4859,4906
C02_V0022,C02_V0022_T000057,4907,4987
C02_V0022,C02_V0022_T000058,4988,5038
C02_V0022,C02_V0022_T000059,5039,5080
C02_V0022,C02_V0022_T000060,5081,5140
C02_V0022,C02_V0022_T000061,5141,5251
C02_V0022,C02_V0022_T000062,5252,5334
C02_V0022,C02_V0022_T000063,5335,5405
C02_V0022,C02_V0022_T000064,5406,5464
C02_V0022,C02_V0022_T000065,5465,5526
C02_V0022,C02_V0022_T000066,5527,5584
C02_V0022,C02_V0022_T000067,5585,5650
C02_V0022,C02_V0022_T000068,5651,6070
C02_V0022,C02_V0022_T000069,6071,6131
