video_id,transition_id,frame_start,frame_end
C02_V0136,C02_V0136_T000000,0,275
C02_V0136,C02_V0136_T000001,277,543
C02_V0136,C02_V0136_T000002,544,1218
C02_V0136,C02_V0136_T000003,1219,1257
C02_V0136,C02_V0136_T000004,1258,1314
C02_V0136,C02_V0136_T000005,1315,1361
C02_V0136,C02_V0136_T000006,1362,1409
C02_V0136,C02_V0136_T000007,1410,1460
C02_V0136,C02_V0136_T000008,1461,1515
C02_V0136,C02_V0136_T000009,1516,1695
C02_V0136,C02_V0136_T000010,1696,1745
C02_V0136,C02_V0136_T000011,1746,2320
C02_V0136,C02_V0136_T000012,2321,2632
C02_V0136,C02_V0136_T000013,2633,2706
C02_V0136,C02_V0136_T000014,2707,2794
C02_V0136,C02_V0136_T000015,2795,2869
C02_V0136,C02_V0136_T000016,2870,2943
C02_V0136,C02_V0136_T000017,2944,3014
C02_V0136,C02_V0136_T000018,3015,3076
C02_V0136,C02_V0136_T000019,3077,3131
C02_V0136,C02_V0136_T000020,3132,3199
C02_V0136,C02_V0136_T000021,3200,3268
C02_V0136,C02_V0136_T000022,3269,3322
C02_V0136,C02_V0136_T000023,3323,3383
C02_V0136,C02_V0136_T000024,3384,3584
C02_V0136,C02_V0136_T000025,3585,3736
C02_V0136,C02_V0136_T000026,3737,3781
C02_V0136,C02_V0136_T000027,3782,3855
C02_V0136,C02_V0136_T000028,3856,4397
C02_V0136,C02_V0136_T000029,4398,4489
C02_V0136,C02_V0136_T000030,4490,4552
C02_V0136,C02_V0136_T000031,4553,4695
C02_V0136,C02_V0136_T000032,4696,4745
C02_V0136,C02_V0136_T000033,4746,4804
C02_V0136,C02_V0136_T000034,4805,4889
C02_V0136,C02_V0136_T000035,4890,4968
C02_V0136,C02_V0136_T000036,4969,5010
C02_V0136,C02_V0136_T000037,5011,5049
C02_V0136,C02_V0136_T000038,5050,5096
C02_V0136,C02_V0136_T000039,5097,5141
C02_V0136,C02_V0136_T000040,5142,5192
C02_V0136,C02_V0136_T000041,5193,5267
C02_V0136,C02_V0136_T000042,5268,5319
C02_V0136,C02_V0136_T000043,5320,5389
C02_V0136,C02_V0136_T000044,5390,5437
C02_V0136,C02_V0136_T000045,5438,5523
C02_V0136,C02_V0136_T000046,5524,5981
C02_V0136,C02_V0136_T000047,5982,6054
C02_V0136,C02_V0136_T000048,6055,6119
C02_V0136,C02_V0136_T000049,6120,6185
C02_V0136,C02_V0136_T000050,6186,6254
C02_V0136,C02_V0136_T000051,6255,7854
C02_V0136,C02_V0136_T000052,7855,7935
C02_V0136,C02_V0136_T000053,7936,8032
C02_V0136,C02_V0136_T000054,8033,8086
C02_V0136,C02_V0136_T000055,8087,8141
C02_V0136,C02_V0136_T000056,8142,8198
C02_V0136,C02_V0136_T000057,8199,8251
C02_V0136,C02_V0136_T000058,8252,8302
C02_V0136,C02_V0136_T000059,8303,8359
C02_V0136,C02_V0136_T000060,8360,8417
C02_V0136,C02_V0136_T000061,8418,8533
C02_V0136,C02_V0136_T000062,8534,8868
C02_V0136,C02_V0136_T000063,8869,8911
C02_V0136,C02_V0136_T000064,8912,8961
C02_V0136,C02_V0136_T000065,8962,9011
C02_V0136,C02_V0136_T000066,9012,9068
C02_V0136,C02_V0136_T000067,9069,9120
C02_V0136,C02_V0136_T000068,9121,9171
C02_V0136,C02_V0136_T000069,9172,9220
C02_V0136,C02_V0136_T000070,9221,9262
C02_V0136,C02_V0136_T000071,9263,9342
C02_V0136,C02_V0136_T000072,9343,10009
C02_V0136,C02_V0136_T000073,10010,10088
C02_V0136,C02_V0136_T000074,10089,10184
C02_V0136,C02_V0136_T000075,10185,10370
C02_V0136,C02_V0136_T000076,10371,10576
C02_V0136,C02_V0136_T000077,10577,10649
C02_V0136,C02_V0136_T000078,10650,10746
C02_V0136,C02_V0136_T000079,10747,11009
C02_V0136,C02_V0136_T000080,11010,11095
C02_V0136,C02_V0136_T000081,11096,11166
C02_V0136,C02_V0136_T000082,11167,11234
C02_V0136,C02_V0136_T000083,11235,11321
C02_V0136,C02_V0136_T000084,11322,11395
C02_V0136,C02_V0136_T000085,11396,11484
C02_V0136,C02_V0136_T000086,11485,11579
C02_V0136,C02_V0136_T000087,11580,11703
C02_V0136,C02_V0136_T000088,11704,11787
C02_V0136,C02_V0136_T000089,11788,12143
C02_V0136,C02_V0136_T000090,12144,12206
C02_V0136,C02_V0136_T000091,12207,12850
C02_V0136,C02_V0136_T000092,12851,12916
C02_V0136,C02_V0136_T000093,12917,12998
C02_V0136,C02_V0136_T000094,12999,13119
C02_V0136,C02_V0136_T000095,13120,13314
C02_V0136,C02_V0136_T000096,13315,13389
C02_V0136,C02_V0136_T000097,13390,13442
C02_V0136,C02_V0136_T000098,13443,13497
C02_V0136,C02_V0136_T000099,13498,13563
C02_V0136,C02_V0136_T000100,13564,13605
C02_V0136,C02_V0136_T000101,13606,13645
C02_V0136,C02_V0136_T000102,13646,14009
C02_V0136,C02_V0136_T000103,14010,14126
C02_V0136,C02_V0136_T000104,14127,14248
C02_V0136,C02_V0136_T000105,14249,14337
C02_V0136,C02_V0136_T000106,14338,14413
C02_V0136,C02_V0136_T000107,14414,14503
C02_V0136,C02_V0136_T000108,14504,14593
C02_V0136,C02_V0136_T000109,14594,14685
