video_id,transition_id,frame_start,frame_end
C00_V0031,C00_V0031_T000000,0,35
C00_V0031,C00_V0031_T000001,37,56
C00_V0031,C00_V0031_T000002,57,76
C00_V0031,C00_V0031_T000003,78,121
C00_V0031,C00_V0031_T000004,123,193
C00_V0031,C00_V0031_T000005,194,505
C00_V0031,C00_V0031_T000006,506,564
C00_V0031,C00_V0031_T000007,565,612
C00_V0031,C00_V0031_T000008,613,651
C00_V0031,C00_V0031_T000009,652,693
C00_V0031,C00_V0031_T000010,694,735
C00_V0031,C00_V0031_T000011,736,774
C00_V0031,C00_V0031_T000012,775,816
C00_V0031,C00_V0031_T000013,817,876
C00_V0031,C00_V0031_T000014,877,904
C00_V0031,C00_V0031_T000015,905,942
C00_V0031,C00_V0031_T000016,943,990
C00_V0031,C00_V0031_T000017,991,1033
C00_V0031,C00_V0031_T000018,1034,1144
C00_V0031,C00_V0031_T000019,1145,1749
C00_V0031,C00_V0031_T000020,1750,1809
C00_V0031,C00_V0031_T000021,1810,1910
C00_V0031,C00_V0031_T000022,1911,1958
C00_V0031,C00_V0031_T000023,1959,2007
C00_V0031,C00_V0031_T000024,2008,2058
C00_V0031,C00_V0031_T000025,2059,2082
C00_V0031,C00_V0031_T000026,2083,2109
C00_V0031,C00_V0031_T000027,2110,2162
C00_V0031,C00_V0031_T000028,2163,2185
C00_V0031,C00_V0031_T000029,2186,2478
C00_V0031,C00_V0031_T000030,2479,2530
C00_V0031,C00_V0031_T000031,2531,2577
C00_V0031,C00_V0031_T000032,2578,2626
C00_V0031,C00_V0031_T000033,2627,2672
C00_V0031,C00_V0031_T000034,2673,2723
C00_V0031,C00_V0031_T000035,2724,2751
C00_V0031,C00_V0031_T000036,2752,2810
C00_V0031,C00_V0031_T000037,2811,2864
C00_V0031,C00_V0031_T000038,2865,2922
C00_V0031,C00_V0031_T000039,2923,2953
C00_V0031,C00_V0031_T000040,2954,2986
C00_V0031,C00_V0031_T000041,2987,3040
C00_V0031,C00_V0031_T000042,3041,3095
C00_V0031,C00_V0031_T000043,3096,3150
C00_V0031,C00_V0031_T000044,3151,3204
C00_V0031,C00_V0031_T000045,3205,3239
C00_V0031,C00_V0031_T000046,3240,3545
C00_V0031,C00_V0031_T000047,3546,3638
C00_V0031,C00_V0031_T000048,3639,3721
C00_V0031,C00_V0031_T000049,3722,3797
C00_V0031,C00_V0031_T000050,3798,3878
C00_V0031,C00_V0031_T000051,3879,3908
C00_V0031,C00_V0031_T000052,3909,4001
C00_V0031,C00_V0031_T000053,4002,4048
C00_V0031,C00_V0031_T000054,4049,4104
C00_V0031,C00_V0031_T000055,4105,4128
C00_V0031,C00_V0031_T000056,4129,4194
