video_id,transition_id,frame_start,frame_end
C00_V0097,C00_V0097_T000000,0,19
C00_V0097,C00_V0097_T000001,20,48
C00_V0097,C00_V0097_T000002,50,69
C00_V0097,C00_V0097_T000003,70,89
C00_V0097,C00_V0097_T000004,91,134
C00_V0097,C00_V0097_T000005,136,210
C00_V0097,C00_V0097_T000006,211,480
C00_V0097,C00_V0097_T000007,481,546
C00_V0097,C00_V0097_T000008,547,589
C00_V0097,C00_V0097_T000009,590,616
C00_V0097,C00_V0097_T000010,617,646
C00_V0097,C00_V0097_T000011,647,674
C00_V0097,C00_V0097_T000012,675,707
C00_V0097,C00_V0097_T000013,708,735
C00_V0097,C00_V0097_T000014,736,764
C00_V0097,C00_V0097_T000015,765,797
C00_V0097,C00_V0097_T000016,798,847
C00_V0097,C00_V0097_T000017,848,876
C00_V0097,C00_V0097_T000018,877,922
C00_V0097,C00_V0097_T000019,923,1026
C00_V0097,C00_V0097_T000020,1027,1127
C00_V0097,C00_V0097_T000021,1128,1558
C00_V0097,C00_V0097_T000022,1560,1624
C00_V0097,C00_V0097_T000023,1625,1750
C00_V0097,C00_V0097_T000024,1751,1920
C00_V0097,C00_V0097_T000025,1921,2008
C00_V0097,C00_V0097_T000026,2009,2116
C00_V0097,C00_V0097_T000027,2117,2247
C00_V0097,C00_V0097_T000028,2248,2354
C00_V0097,C00_V0097_T000029,2355,2468
C00_V0097,C00_V0097_T000030,2469,2622
C00_V0097,C00_V0097_T000031,2623,2676
C00_V0097,C00_V0097_T000032,2677,2724
C00_V0097,C00_V0097_T000033,2725,3160
C00_V0097,C00_V0097_T000034,3161,3244
C00_V0097,C00_V0097_T000035,3245,3277
C00_V0097,C00_V0097_T000036,3278,3323
C00_V0097,C00_V0097_T000037,3324,3363
C00_V0097,C00_V0097_T000038,3364,3391
C00_V0097,C00_V0097_T000039,3392,3424
C00_V0097,C00_V0097_T000040,3425,3447
C00_V0097,C00_V0097_T000041,3448,3517
C00_V0097,C00_V0097_T000042,3518,3552
