video_id,transition_id,frame_start,frame_end
C02_V0111,C02_V0111_T000000,0,19
C02_V0111,C02_V0111_T000001,20,197
C02_V0111,C02_V0111_T000002,198,407
C02_V0111,C02_V0111_T000003,408,775
C02_V0111,C02_V0111_T000004,776,856
C02_V0111,C02_V0111_T000005,857,932
C02_V0111,C02_V0111_T000006,933,990
C02_V0111,C02_V0111_T000007,991,1028
C02_V0111,C02_V0111_T000008,1029,1045
C02_V0111,C02_V0111_T000009,1046,1094
C02_V0111,C02_V0111_T000010,1095,1132
C02_V0111,C02_V0111_T000011,1133,1215
C02_V0111,C02_V0111_T000012,1216,1235
C02_V0111,C02_V0111_T000013,1236,1257
C02_V0111,C02_V0111_T000014,1258,1308
C02_V0111,C02_V0111_T000015,1309,1406
C02_V0111,C02_V0111_T000016,1407,1460
C02_V0111,C02_V0111_T000017,1461,1495
C02_V0111,C02_V0111_T000018,1496,1539
C02_V0111,C02_V0111_T000019,1540,1570
C02_V0111,C02_V0111_T000020,1571,1615
C02_V0111,C02_V0111_T000021,1616,1666
C02_V0111,C02_V0111_T000022,1667,1720
C02_V0111,C02_V0111_T000023,1721,1750
C02_V0111,C02_V0111_T000024,1751,1808
C02_V0111,C02_V0111_T000025,1809,1893
C02_V0111,C02_V0111_T000026,1894,1987
C02_V0111,C02_V0111_T000027,1988,2028
C02_V0111,C02_V0111_T000028,2029,2147
C02_V0111,C02_V0111_T000029,2148,2206
C02_V0111,C02_V0111_T000030,2207,2281
C02_V0111,C02_V0111_T000031,2282,2353
C02_V0111,C02_V0111_T000032,2354,2396
C02_V0111,C02_V0111_T000033,2397,2835
C02_V0111,C02_V0111_T000034,2836,2910
C02_V0111,C02_V0111_T000035,2911,2985
C02_V0111,C02_V0111_T000036,2986,3053
C02_V0111,C02_V0111_T000037,3054,3109
C02_V0111,C02_V0111_T000038,3110,3163
C02_V0111,C02_V0111_T000039,3164,3222
C02_V0111,C02_V0111_T000040,3223,3267
C02_V0111,C02_V0111_T000041,3268,3330
C02_V0111,C02_V0111_T000042,3331,3369
C02_V0111,C02_V0111_T000043,3370,3422
C02_V0111,C02_V0111_T000044,3423,3461
C02_V0111,C02_V0111_T000045,3462,3525
C02_V0111,C02_V0111_T000046,3526,3564
C02_V0111,C02_V0111_T000047,3565,3606
C02_V0111,C02_V0111_T000048,3607,3647
C02_V0111,C02_V0111_T000049,3648,3723
C02_V0111,C02_V0111_T000050,3724,3761
C02_V0111,C02_V0111_T000051,3762,3810
C02_V0111,C02_V0111_T000052,3811,3870
C02_V0111,C02_V0111_T000053,3871,3912
C02_V0111,C02_V0111_T000054,3913,4225
C02_V0111,C02_V0111_T000055,4226,4272
C02_V0111,C02_V0111_T000056,4273,4330
C02_V0111,C02_V0111_T000057,4331,4370
C02_V0111,C02_V0111_T000058,4371,4405
C02_V0111,C02_V0111_T000059,4406,4471
C02_V0111,C02_V0111_T000060,4472,4509
C02_V0111,C02_V0111_T000061,4510,4567
C02_V0111,C02_V0111_T000062,4568,4616
C02_V0111,C02_V0111_T000063,4617,4675
C02_V0111,C02_V0111_T000064,4676,4728
C02_V0111,C02_V0111_T000065,4729,4779
C02_V0111,C02_V0111_T000066,4780,4831
C02_V0111,C02_V0111_T000067,4832,4881
C02_V0111,C02_V0111_T000068,4882,4929
C02_V0111,C02_V0111_T000069,4930,4963
C02_V0111,C02_V0111_T000070,4964,4995
C02_V0111,C02_V0111_T000071,4996,5050
C02_V0111,C02_V0111_T000072,5051,5102
C02_V0111,C02_V0111_T000073,5103,5160
C02_V0111,C02_V0111_T000074,5161,5206
C02_V0111,C02_V0111_T000075,5207,5245
C02_V0111,C02_V0111_T000076,5246,5554
C02_V0111,C02_V0111_T000077,5555,5628
C02_V0111,C02_V0111_T000078,5629,5699
C02_V0111,C02_V0111_T000079,5700,5780
C02_V0111,C02_V0111_T000080,5781,5891
C02_V0111,C02_V0111_T000081,5892,6022
C02_V0111,C02_V0111_T000082,6023,6113
C02_V0111,C02_V0111_T000083,6114,6214
C02_V0111,C02_V0111_T000084,6215,6305
C02_V0111,C02_V0111_T000085,6306,6426
C02_V0111,C02_V0111_T000086,6427,6507
C02_V0111,C02_V0111_T000087,6508,6598
C02_V0111,C02_V0111_T000088,6599,6689
C02_V0111,C02_V0111_T000089,6690,6790
C02_V0111,C02_V0111_T000090,6791,6871
C02_V0111,C02_V0111_T000091,6872,6933
C02_V0111,C02_V0111_T000092,6934,7369
C02_V0111,C02_V0111_T000093,7371,7439
C02_V0111,C02_V0111_T000094,7440,7572
C02_V0111,C02_V0111_T000095,7573,7626
C02_V0111,C02_V0111_T000096,7627,7693
C02_V0111,C02_V0111_T000097,7694,7786
C02_V0111,C02_V0111_T000098,7787,7872
C02_V0111,C02_V0111_T000099,7873,8080
C02_V0111,C02_V0111_T000100,8081,8286
C02_V0111,C02_V0111_T000101,8287,8679
C02_V0111,C02_V0111_T000102,8680,8717
C02_V0111,C02_V0111_T000103,8718,9063
C02_V0111,C02_V0111_T000104,9064,9193
C02_V0111,C02_V0111_T000105,9194,9247
C02_V0111,C02_V0111_T000106,9248,9304
C02_V0111,C02_V0111_T000107,9305,9361
C02_V0111,C02_V0111_T000108,9362,9419
C02_V0111,C02_V0111_T000109,9420,9626
C02_V0111,C02_V0111_T000110,9627,9695
C02_V0111,C02_V0111_T000111,9696,9763
C02_V0111,C02_V0111_T000112,9764,9831
C02_V0111,C02_V0111_T000113,9832,9993
C02_V0111,C02_V0111_T000114,9994,10165
C02_V0111,C02_V0111_T000115,10166,10245
C02_V0111,C02_V0111_T000116,10246,10298
C02_V0111,C02_V0111_T000117,10299,10338
C02_V0111,C02_V0111_T000118,10339,10400
C02_V0111,C02_V0111_T000119,10401,10474
C02_V0111,C02_V0111_T000120,10475,10542
C02_V0111,C02_V0111_T000121,10543,10593
C02_V0111,C02_V0111_T000122,10594,10647
C02_V0111,C02_V0111_T000123,10648,10732
C02_V0111,C02_V0111_T000124,10733,11320
C02_V0111,C02_V0111_T000125,11321,11344
C02_V0111,C02_V0111_T000126,11345,11404
C02_V0111,C02_V0111_T000127,11405,11453
C02_V0111,C02_V0111_T000128,11454,11504
C02_V0111,C02_V0111_T000129,11505,11531
C02_V0111,C02_V0111_T000130,11532,11578
C02_V0111,C02_V0111_T000131,11579,11736
C02_V0111,C02_V0111_T000132,11737,11804
C02_V0111,C02_V0111_T000133,11805,11861
C02_V0111,C02_V0111_T000134,11862,11929
C02_V0111,C02_V0111_T000135,11930,11997
C02_V0111,C02_V0111_T000136,11998,12060
C02_V0111,C02_V0111_T000137,12061,12106
C02_V0111,C02_V0111_T000138,12107,12127
C02_V0111,C02_V0111_T000139,12128,12182
C02_V0111,C02_V0111_T000140,12183,12303
C02_V0111,C02_V0111_T000141,12304,12396
C02_V0111,C02_V0111_T000142,12397,12485
C02_V0111,C02_V0111_T000143,12486,12536
C02_V0111,C02_V0111_T000144,12537,12588
C02_V0111,C02_V0111_T000145,12589,12631
C02_V0111,C02_V0111_T000146,12632,12689
C02_V0111,C02_V0111_T000147,12690,13131
