video_id,transition_id,frame_start,frame_end
C01_V0166,C01_V0166_T000000,0,49
C01_V0166,C01_V0166_T000001,50,101
C01_V0166,C01_V0166_T000002,102,201
C01_V0166,C01_V0166_T000003,202,226
C01_V0166,C01_V0166_T000004,227,279
C01_V0166,C01_V0166_T000005,280,327
C01_V0166,C01_V0166_T000006,328,364
C01_V0166,C01_V0166_T000007,365,416
C01_V0166,C01_V0166_T000008,417,444
C01_V0166,C01_V0166_T000009,445,514
C01_V0166,C01_V0166_T000010,515,593
C01_V0166,C01_V0166_T000011,594,672
C01_V0166,C01_V0166_T000012,673,1167
C01_V0166,C01_V0166_T000013,1168,1267
C01_V0166,C01_V0166_T000014,1268,1321
C01_V0166,C01_V0166_T000015,1322,1340
C01_V0166,C01_V0166_T000016,1341,1382
C01_V0166,C01_V0166_T000017,1383,1404
C01_V0166,C01_V0166_T000018,1405,1436
C01_V0166,C01_V0166_T000019,1437,1455
C01_V0166,C01_V0166_T000020,1456,1477
C01_V0166,C01_V0166_T000021,1478,1497
C01_V0166,C01_V0166_T000022,1498,1525
C01_V0166,C01_V0166_T000023,1526,1558
C01_V0166,C01_V0166_T000024,1559,1592
C01_V0166,C01_V0166_T000025,1593,1653
C01_V0166,C01_V0166_T000026,1654,2002
C01_V0166,C01_V0166_T000027,2003,2062
C01_V0166,C01_V0166_T000028,2063,2097
C01_V0166,C01_V0166_T000029,2098,2122
C01_V0166,C01_V0166_T000030,2123,2163
C01_V0166,C01_V0166_T000031,2164,2197
C01_V0166,C01_V0166_T000032,2198,3054
C01_V0166,C01_V0166_T000033,3055,3085
C01_V0166,C01_V0166_T000034,3086,3125
C01_V0166,C01_V0166_T000035,3126,3183
C01_V0166,C01_V0166_T000036,3184,3424
C01_V0166,C01_V0166_T000037,3425,3465
C01_V0166,C01_V0166_T000038,3466,3503
C01_V0166,C01_V0166_T000039,3504,3539
C01_V0166,C01_V0166_T000040,3541,3561
C01_V0166,C01_V0166_T000041,3562,3600
C01_V0166,C01_V0166_T000042,3601,3623
C01_V0166,C01_V0166_T000043,3624,3655
C01_V0166,C01_V0166_T000044,3656,3674
C01_V0166,C01_V0166_T000045,3675,3702
C01_V0166,C01_V0166_T000046,3703,3740
C01_V0166,C01_V0166_T000047,3741,4098
C01_V0166,C01_V0166_T000048,4099,4269
C01_V0166,C01_V0166_T000049,4270,4338
