video_id,transition_id,frame_start,frame_end
C01_V0190,C01_V0190_T000000,0,125
C01_V0190,C01_V0190_T000001,126,274
C01_V0190,C01_V0190_T000002,275,280
C01_V0190,C01_V0190_T000003,281,385
C01_V0190,C01_V0190_T000004,386,1815
C01_V0190,C01_V0190_T000005,1816,1926
C01_V0190,C01_V0190_T000006,1927,2017
C01_V0190,C01_V0190_T000007,2018,2065
C01_V0190,C01_V0190_T000008,2066,2123
C01_V0190,C01_V0190_T000009,2124,2217
C01_V0190,C01_V0190_T000010,2218,2300
C01_V0190,C01_V0190_T000011,2301,2378
C01_V0190,C01_V0190_T000012,2379,2464
C01_V0190,C01_V0190_T000013,2465,2551
C01_V0190,C01_V0190_T000014,2552,2612
C01_V0190,C01_V0190_T000015,2613,2659
C01_V0190,C01_V0190_T000016,2660,2738
C01_V0190,C01_V0190_T000017,2739,2802
C01_V0190,C01_V0190_T000018,2803,2868
C01_V0190,C01_V0190_T000019,2869,2945
C01_V0190,C01_V0190_T000020,2946,3033
C01_V0190,C01_V0190_T000021,3034,3165
C01_V0190,C01_V0190_T000022,3166,3271
C01_V0190,C01_V0190_T000023,3272,3744
C01_V0190,C01_V0190_T000024,3745,3890
C01_V0190,C01_V0190_T000025,3891,3959
C01_V0190,C01_V0190_T000026,3960,4048
C01_V0190,C01_V0190_T000027,4049,4144
C01_V0190,C01_V0190_T000028,4145,4192
C01_V0190,C01_V0190_T000029,4193,4261
C01_V0190,C01_V0190_T000030,4262,4316
C01_V0190,C01_V0190_T000031,4317,4398
C01_V0190,C01_V0190_T000032,4399,4582
C01_V0190,C01_V0190_T000033,4583,4728
C01_V0190,C01_V0190_T000034,4730,4811
C01_V0190,C01_V0190_T000035,4812,4880
C01_V0190,C01_V0190_T000036,4881,4931
C01_V0190,C01_V0190_T000037,4932,4965
C01_V0190,C01_V0190_T000038,4966,5021
C01_V0190,C01_V0190_T000039,5022,5124
C01_V0190,C01_V0190_T000040,5125,5183
C01_V0190,C01_V0190_T000041,5184,5260
C01_V0190,C01_V0190_T000042,5261,5314
C01_V0190,C01_V0190_T000043,5315,5517
C01_V0190,C01_V0190_T000044,5518,5604
C01_V0190,C01_V0190_T000045,5605,5798
C01_V0190,C01_V0190_T000046,5799,5880
C01_V0190,C01_V0190_T000047,5881,6091
C01_V0190,C01_V0190_T000048,6092,6184
C01_V0190,C01_V0190_T000049,6185,6265
