video_id,transition_id,frame_start,frame_end
C01_V0000,C01_V0000_T000000,0,49
C01_V0000,C01_V0000_T000001,50,101
C01_V0000,C01_V0000_T000002,102,201
C01_V0000,C01_V0000_T000003,202,248
C01_V0000,C01_V0000_T000004,249,309
C01_V0000,C01_V0000_T000005,310,337
C01_V0000,C01_V0000_T000006,338,395
C01_V0000,C01_V0000_T000007,396,450
C01_V0000,C01_V0000_T000008,451,474
C01_V0000,C01_V0000_T000009,475,555
C01_V0000,C01_V0000_T000010,556,635
C01_V0000,C01_V0000_T000011,636,689
C01_V0000,C01_V0000_T000012,690,730
C01_V0000,C01_V0000_T000013,731,792
C01_V0000,C01_V0000_T000014,793,823
C01_V0000,C01_V0000_T000015,824,889
C01_V0000,C01_V0000_T000016,890,981
C01_V0000,C01_V0000_T000017,982,1453
C01_V0000,C01_V0000_T000018,1454,1553
C01_V0000,C01_V0000_T000019,1554,1607
C01_V0000,C01_V0000_T000020,1608,1626
C01_V0000,C01_V0000_T000021,1627,1668
C01_V0000,C01_V0000_T000022,1669,1690
C01_V0000,C01_V0000_T000023,1691,1722
C01_V0000,C01_V0000_T000024,1723,1741
C01_V0000,C01_V0000_T000025,1742,1763
C01_V0000,C01_V0000_T000026,1764,1783
C01_V0000,C01_V0000_T000027,1784,1811
C01_V0000,C01_V0000_T000028,1812,1844
C01_V0000,C01_V0000_T000029,1845,1878
C01_V0000,C01_V0000_T000030,1879,1939
C01_V0000,C01_V0000_T000031,1940,2259
C01_V0000,C01_V0000_T000032,2260,2430
C01_V0000,C01_V0000_T000033,2431,2490
C01_V0000,C01_V0000_T000034,2491,2534
C01_V0000,C01_V0000_T000035,2535,2579
C01_V0000,C01_V0000_T000036,2580,2627
C01_V0000,C01_V0000_T000037,2628,2695
C01_V0000,C01_V0000_T000038,2696,2747
C01_V0000,C01_V0000_T000039,2748,2799
C01_V0000,C01_V0000_T000040,2800,2841
C01_V0000,C01_V0000_T000041,2842,2899
C01_V0000,C01_V0000_T000042,2900,2965
C01_V0000,C01_V0000_T000043,2966,3032
C01_V0000,C01_V0000_T000044,3033,3063
C01_V0000,C01_V0000_T000045,3064,3330
C01_V0000,C01_V0000_T000046,3331,3412
C01_V0000,C01_V0000_T000047,3413,3510
C01_V0000,C01_V0000_T000048,3511,3572
C01_V0000,C01_V0000_T000049,3573,3855
C01_V0000,C01_V0000_T000050,3856,3909
C01_V0000,C01_V0000_T000051,3910,3958
C01_V0000,C01_V0000_T000052,3959,4008
C01_V0000,C01_V0000_T000053,4009,4056
C01_V0000,C01_V0000_T000054,4057,4099
C01_V0000,C01_V0000_T000055,4100,4147
C01_V0000,C01_V0000_T000056,4148,4204
C01_V0000,C01_V0000_T000057,4205,4258
C01_V0000,C01_V0000_T000058,4259,4307
C01_V0000,C01_V0000_T000059,4308,4344
C01_V0000,C01_V0000_T000060,4345,4675
C01_V0000,C01_V0000_T000061,4676,4793
C01_V0000,C01_V0000_T000062,4794,4845
C01_V0000,C01_V0000_T000063,4846,4914
C01_V0000,C01_V0000_T000064,4915,4992
C01_V0000,C01_V0000_T000065,4993,4999
C01_V0000,C01_V0000_T000066,5000,5046
C01_V0000,C01_V0000_T000067,5047,5101
C01_V0000,C01_V0000_T000068,5102,5151
C01_V0000,C01_V0000_T000069,5152,5215
C01_V0000,C01_V0000_T000070,5216,5270
C01_V0000,C01_V0000_T000071,5271,5405
C01_V0000,C01_V0000_T000072,5406,5454
C01_V0000,C01_V0000_T000073,5455,5507
C01_V0000,C01_V0000_T000074,5508,5555
C01_V0000,C01_V0000_T000075,5556,5910
C01_V0000,C01_V0000_T000076,5911,6004
C01_V0000,C01_V0000_T000077,6005,6087
C01_V0000,C01_V0000_T000078,6088,6157
C01_V0000,C01_V0000_T000079,6158,6247
C01_V0000,C01_V0000_T000080,6248,6334
C01_V0000,C01_V0000_T000081,6335,6396
C01_V0000,C01_V0000_T000082,6397,6548
C01_V0000,C01_V0000_T000083,6549,6623
C01_V0000,C01_V0000_T000084,6624,6664
C01_V0000,C01_V0000_T000085,6665,6704
C01_V0000,C01_V0000_T000086,6705,6758
C01_V0000,C01_V0000_T000087,6759,6795
C01_V0000,C01_V0000_T000088,6796,7115
C01_V0000,C01_V0000_T000089,7116,7163
C01_V0000,C01_V0000_T000090,7164,7232
C01_V0000,C01_V0000_T000091,7233,7282
C01_V0000,C01_V0000_T000092,7283,7355
C01_V0000,C01_V0000_T000093,7356,7543
C01_V0000,C01_V0000_T000094,7544,7602
C01_V0000,C01_V0000_T000095,7603,7662
C01_V0000,C01_V0000_T000096,7663,7717
C01_V0000,C01_V0000_T000097,7718,7799
C01_V0000,C01_V0000_T000098,7800,7866
C01_V0000,C01_V0000_T000099,7867,7941
C01_V0000,C01_V0000_T000100,7942,7996
C01_V0000,C01_V0000_T000101,7997,8043
C01_V0000,C01_V0000_T000102,8044,8111
C01_V0000,C01_V0000_T000103,8112,8222
C01_V0000,C01_V0000_T000104,8223,8336
C01_V0000,C01_V0000_T000105,8337,8398
C01_V0000,C01_V0000_T000106,8399,8461
C01_V0000,C01_V0000_T000107,8462,8501
C01_V0000,C01_V0000_T000108,8502,8607
C01_V0000,C01_V0000_T000109,8608,8711
C01_V0000,C01_V0000_T000110,8712,8838
C01_V0000,C01_V0000_T000111,8839,8897
C01_V0000,C01_V0000_T000112,8898,8971
C01_V0000,C01_V0000_T000113,8972,9031
C01_V0000,C01_V0000_T000114,9032,9120
C01_V0000,C01_V0000_T000115,9121,9172
C01_V0000,C01_V0000_T000116,9173,9219
C01_V0000,C01_V0000_T000117,9220,9276
C01_V0000,C01_V0000_T000118,9277,9333
C01_V0000,C01_V0000_T000119,9334,9383
C01_V0000,C01_V0000_T000120,9384,9804
C01_V0000,C01_V0000_T000121,9805,9913
C01_V0000,C01_V0000_T000122,9914,10013
C01_V0000,C01_V0000_T000123,10014,10075
C01_V0000,C01_V0000_T000124,10076,10146
C01_V0000,C01_V0000_T000125,10147,10202
C01_V0000,C01_V0000_T000126,10203,10766
C01_V0000,C01_V0000_T000127,10767,10903
C01_V0000,C01_V0000_T000128,10904,11009
C01_V0000,C01_V0000_T000129,11010,11096
C01_V0000,C01_V0000_T000130,11097,11169
C01_V0000,C01_V0000_T000131,11170,11214
C01_V0000,C01_V0000_T000132,11215,11314
C01_V0000,C01_V0000_T000133,11315,11536
C01_V0000,C01_V0000_T000134,11537,11643
C01_V0000,C01_V0000_T000135,11644,11724
C01_V0000,C01_V0000_T000136,11725,11768
C01_V0000,C01_V0000_T000137,11769,11843
C01_V0000,C01_V0000_T000138,11844,11906
C01_V0000,C01_V0000_T000139,11907,11982
C01_V0000,C01_V0000_T000140,11983,12048
C01_V0000,C01_V0000_T000141,12049,12107
C01_V0000,C01_V0000_T000142,12108,12156
C01_V0000,C01_V0000_T000143,12157,12213
C01_V0000,C01_V0000_T000144,12214,12274
C01_V0000,C01_V0000_T000145,12275,12350
C01_V0000,C01_V0000_T000146,12351,12434
C01_V0000,C01_V0000_T000147,12435,12521
C01_V0000,C01_V0000_T000148,12522,12882
C01_V0000,C01_V0000_T000149,12883,12957
C01_V0000,C01_V0000_T000150,12958,13033
C01_V0000,C01_V0000_T000151,13034,13095
C01_V0000,C01_V0000_T000152,13096,13164
C01_V0000,C01_V0000_T000153,13165,13236
C01_V0000,C01_V0000_T000154,13237,13303
C01_V0000,C01_V0000_T000155,13304,13372
C01_V0000,C01_V0000_T000156,13373,13442
C01_V0000,C01_V0000_T000157,13443,13509
C01_V0000,C01_V0000_T000158,13510,13591
C01_V0000,C01_V0000_T000159,13594,13660
C01_V0000,C01_V0000_T000160,13661,13718
C01_V0000,C01_V0000_T000161,13719,13767
C01_V0000,C01_V0000_T000162,13768,13823
C01_V0000,C01_V0000_T000163,13824,13890
C01_V0000,C01_V0000_T000164,13891,13917
C01_V0000,C01_V0000_T000165,13918,14376
C01_V0000,C01_V0000_T000166,14377,14990
C01_V0000,C01_V0000_T000167,14991,15028
C01_V0000,C01_V0000_T000168,15029,15153
C01_V0000,C01_V0000_T000169,15154,15701
C01_V0000,C01_V0000_T000170,15702,15796
C01_V0000,C01_V0000_T000171,15797,15856
C01_V0000,C01_V0000_T000172,15857,15922
C01_V0000,C01_V0000_T000173,15923,16043
C01_V0000,C01_V0000_T000174,16044,16171
C01_V0000,C01_V0000_T000175,16172,16485
C01_V0000,C01_V0000_T000176,16486,16614
C01_V0000,C01_V0000_T000177,16615,16672
C01_V0000,C01_V0000_T000178,16673,16736
C01_V0000,C01_V0000_T000179,16737,16917
C01_V0000,C01_V0000_T000180,16918,17001
C01_V0000,C01_V0000_T000181,17002,17058
C01_V0000,C01_V0000_T000182,17059,17109
C01_V0000,C01_V0000_T000183,17110,17159
C01_V0000,C01_V0000_T000184,17160,17252
C01_V0000,C01_V0000_T000185,17253,17358
C01_V0000,C01_V0000_T000186,17359,17429
C01_V0000,C01_V0000_T000187,17430,17570
C01_V0000,C01_V0000_T000188,17571,17628
C01_V0000,C01_V0000_T000189,17629,17943
C01_V0000,C01_V0000_T000190,17944,18098
C01_V0000,C01_V0000_T000191,18099,18246
C01_V0000,C01_V0000_T000192,18247,18512
C01_V0000,C01_V0000_T000193,18513,18600
C01_V0000,C01_V0000_T000194,18601,18674
C01_V0000,C01_V0000_T000195,18675,18737
C01_V0000,C01_V0000_T000196,18738,18816
C01_V0000,C01_V0000_T000197,18817,18930
C01_V0000,C01_V0000_T000198,18931,19014
C01_V0000,C01_V0000_T000199,19015,19220
C01_V0000,C01_V0000_T000200,19221,19302
C01_V0000,C01_V0000_T000201,19303,19371
C01_V0000,C01_V0000_T000202,19372,19476
C01_V0000,C01_V0000_T000203,19477,19620
C01_V0000,C01_V0000_T000204,19621,19823
C01_V0000,C01_V0000_T000205,19824,20043
C01_V0000,C01_V0000_T000206,20044,20189
C01_V0000,C01_V0000_T000207,20190,20268
C01_V0000,C01_V0000_T000208,20269,20347
C01_V0000,C01_V0000_T000209,20348,20437
C01_V0000,C01_V0000_T000210,20438,20510
C01_V0000,C01_V0000_T000211,20511,20600
C01_V0000,C01_V0000_T000212,20601,20664
C01_V0000,C01_V0000_T000213,20665,20747
C01_V0000,C01_V0000_T000214,20748,20864
C01_V0000,C01_V0000_T000215,20865,21567
C01_V0000,C01_V0000_T000216,21568,22069
