video_id,transition_id,frame_start,frame_end
C02_V0120,C02_V0120_T000000,0,224
C02_V0120,C02_V0120_T000001,225,564
C02_V0120,C02_V0120_T000002,565,623
C02_V0120,C02_V0120_T000003,624,658
C02_V0120,C02_V0120_T000004,659,701
C02_V0120,C02_V0120_T000005,702,738
C02_V0120,C02_V0120_T000006,739,790
C02_V0120,C02_V0120_T000007,791,874
C02_V0120,C02_V0120_T000008,875,944
C02_V0120,C02_V0120_T000009,945,1006
C02_V0120,C02_V0120_T000010,1007,1123
C02_V0120,C02_V0120_T000011,1124,1174
C02_V0120,C02_V0120_T000012,1175,1204
C02_V0120,C02_V0120_T000013,1205,1253
C02_V0120,C02_V0120_T000014,1254,1260
C02_V0120,C02_V0120_T000015,1261,1322
C02_V0120,C02_V0120_T000016,1324,1994
C02_V0120,C02_V0120_T000017,1995,2122
C02_V0120,C02_V0120_T000018,2123,2246
C02_V0120,C02_V0120_T000019,2247,2317
C02_V0120,C02_V0120_T000020,2318,2538
C02_V0120,C02_V0120_T000021,2539,2586
C02_V0120,C02_V0120_T000022,2587,2900
C02_V0120,C02_V0120_T000023,2901,2974
C02_V0120,C02_V0120_T000024,2975,3130
C02_V0120,C02_V0120_T000025,3131,3221
C02_V0120,C02_V0120_T000026,3222,3299
C02_V0120,C02_V0120_T000027,3300,3389
C02_V0120,C02_V0120_T000028,3390,3493
C02_V0120,C02_V0120_T000029,3494,3590
C02_V0120,C02_V0120_T000030,3591,3736
C02_V0120,C02_V0120_T000031,3737,3930
C02_V0120,C02_V0120_T000032,3931,4049
C02_V0120,C02_V0120_T000033,4050,4152
C02_V0120,C02_V0120_T000034,4153,4276
C02_V0120,C02_V0120_T000035,4277,4374
C02_V0120,C02_V0120_T000036,4375,4502
C02_V0120,C02_V0120_T000037,4503,4615
C02_V0120,C02_V0120_T000038,4616,4703
C02_V0120,C02_V0120_T000039,4704,4777
C02_V0120,C02_V0120_T000040,4778,5552
C02_V0120,C02_V0120_T000041,5553,5695
C02_V0120,C02_V0120_T000042,5696,5791
C02_V0120,C02_V0120_T000043,5792,5830
C02_V0120,C02_V0120_T000044,5831,5888
C02_V0120,C02_V0120_T000045,5889,6070
C02_V0120,C02_V0120_T000046,6071,6564
C02_V0120,C02_V0120_T000047,6565,6775
C02_V0120,C02_V0120_T000048,6776,6886
C02_V0120,C02_V0120_T000049,6887,6984
C02_V0120,C02_V0120_T000050,6985,7116
C02_V0120,C02_V0120_T000051,7117,7214
C02_V0120,C02_V0120_T000052,7215,7308
C02_V0120,C02_V0120_T000053,7309,7385
C02_V0120,C02_V0120_T000054,7386,7639
C02_V0120,C02_V0120_T000055,7640,7766
C02_V0120,C02_V0120_T000056,7767,7936
C02_V0120,C02_V0120_T000057,7937,7998
C02_V0120,C02_V0120_T000058,7999,8063
C02_V0120,C02_V0120_T000059,8064,8176
C02_V0120,C02_V0120_T000060,8177,8284
C02_V0120,C02_V0120_T000061,8285,8366
C02_V0120,C02_V0120_T000062,8367,8472
C02_V0120,C02_V0120_T000063,8473,8526
C02_V0120,C02_V0120_T000064,8527,8616
C02_V0120,C02_V0120_T000065,8617,8647
C02_V0120,C02_V0120_T000066,8648,8765
C02_V0120,C02_V0120_T000067,8766,8868
C02_V0120,C02_V0120_T000068,8869,8951
C02_V0120,C02_V0120_T000069,8952,9066
C02_V0120,C02_V0120_T000070,9067,9184
C02_V0120,C02_V0120_T000071,9185,10096
C02_V0120,C02_V0120_T000072,10097,10157
C02_V0120,C02_V0120_T000073,10158,10198
C02_V0120,C02_V0120_T000074,10199,10254
C02_V0120,C02_V0120_T000075,10255,10297
C02_V0120,C02_V0120_T000076,10298,10348
C02_V0120,C02_V0120_T000077,10349,10400
C02_V0120,C02_V0120_T000078,10401,10451
C02_V0120,C02_V0120_T000079,10452,10504
C02_V0120,C02_V0120_T000080,10505,10531
C02_V0120,C02_V0120_T000081,10532,10799
C02_V0120,C02_V0120_T000082,10800,10885
C02_V0120,C02_V0120_T000083,10886,10940
C02_V0120,C02_V0120_T000084,10941,11008
C02_V0120,C02_V0120_T000085,11009,11065
C02_V0120,C02_V0120_T000086,11066,11129
C02_V0120,C02_V0120_T000087,11130,11197
C02_V0120,C02_V0120_T000088,11198,11270
C02_V0120,C02_V0120_T000089,11271,11336
C02_V0120,C02_V0120_T000090,11337,11395
C02_V0120,C02_V0120_T000091,11396,11454
C02_V0120,C02_V0120_T000092,11455,11503
C02_V0120,C02_V0120_T000093,11504,11572
C02_V0120,C02_V0120_T000094,11573,11645
C02_V0120,C02_V0120_T000095,11646,11692
C02_V0120,C02_V0120_T000096,11693,11736
C02_V0120,C02_V0120_T000097,11737,11832
C02_V0120,C02_V0120_T000098,11833,11921
C02_V0120,C02_V0120_T000099,11922,11972
C02_V0120,C02_V0120_T000100,11973,12048
C02_V0120,C02_V0120_T000101,12049,12137
C02_V0120,C02_V0120_T000102,12138,12194
C02_V0120,C02_V0120_T000103,12195,12585
C02_V0120,C02_V0120_T000104,12586,12643
C02_V0120,C02_V0120_T000105,12644,12787
C02_V0120,C02_V0120_T000106,12788,12841
C02_V0120,C02_V0120_T000107,12842,12902
C02_V0120,C02_V0120_T000108,12903,12991
C02_V0120,C02_V0120_T000109,12992,13052
C02_V0120,C02_V0120_T000110,13053,13138
C02_V0120,C02_V0120_T000111,13139,13206
C02_V0120,C02_V0120_T000112,13207,13276
C02_V0120,C02_V0120_T000113,13277,13350
C02_V0120,C02_V0120_T000114,13351,13807
C02_V0120,C02_V0120_T000115,13809,13902
C02_V0120,C02_V0120_T000116,13903,14005
C02_V0120,C02_V0120_T000117,14006,14096
C02_V0120,C02_V0120_T000118,14097,14202
C02_V0120,C02_V0120_T000119,14203,14291
C02_V0120,C02_V0120_T000120,14292,14318
C02_V0120,C02_V0120_T000121,14319,14363
C02_V0120,C02_V0120_T000122,14364,14420
C02_V0120,C02_V0120_T000123,14421,14501
C02_V0120,C02_V0120_T000124,14502,14573
C02_V0120,C02_V0120_T000125,14574,14660
C02_V0120,C02_V0120_T000126,14661,14735
C02_V0120,C02_V0120_T000127,14736,14813
C02_V0120,C02_V0120_T000128,14814,14848
C02_V0120,C02_V0120_T000129,14849,15571
C02_V0120,C02_V0120_T000130,15573,15647
C02_V0120,C02_V0120_T000131,15648,15676
C02_V0120,C02_V0120_T000132,15677,15721
C02_V0120,C02_V0120_T000133,15722,15790
C02_V0120,C02_V0120_T000134,15791,15834
C02_V0120,C02_V0120_T000135,15835,15875
C02_V0120,C02_V0120_T000136,15876,16105
C02_V0120,C02_V0120_T000137,16106,16182
C02_V0120,C02_V0120_T000138,16183,16229
C02_V0120,C02_V0120_T000139,16230,16309
C02_V0120,C02_V0120_T000140,16310,16366
C02_V0120,C02_V0120_T000141,16367,16424
C02_V0120,C02_V0120_T000142,16425,16472
C02_V0120,C02_V0120_T000143,16473,16529
C02_V0120,C02_V0120_T000144,16530,16614
C02_V0120,C02_V0120_T000145,16615,16706
C02_V0120,C02_V0120_T000146,16707,16744
C02_V0120,C02_V0120_T000147,16745,16786
