video_id,transition_id,frame_start,frame_end
C01_V0005,C01_V0005_T000000,0,49
C01_V0005,C01_V0005_T000001,50,101
C01_V0005,C01_V0005_T000002,102,201
C01_V0005,C01_V0005_T000003,202,252
C01_V0005,C01_V0005_T000004,253,301
C01_V0005,C01_V0005_T000005,302,355
C01_V0005,C01_V0005_T000006,356,422
C01_V0005,C01_V0005_T000007,423,474
C01_V0005,C01_V0005_T000008,475,524
C01_V0005,C01_V0005_T000009,525,561
C01_V0005,C01_V0005_T000010,562,609
C01_V0005,C01_V0005_T000011,610,662
C01_V0005,C01_V0005_T000012,663,707
C01_V0005,C01_V0005_T000013,708,819
C01_V0005,C01_V0005_T000014,820,855
C01_V0005,C01_V0005_T000015,856,887
C01_V0005,C01_V0005_T000016,888,924
C01_V0005,C01_V0005_T000017,925,1368
C01_V0005,C01_V0005_T000018,1369,1454
C01_V0005,C01_V0005_T000019,1455,1508
C01_V0005,C01_V0005_T000020,1509,1527
C01_V0005,C01_V0005_T000021,1528,1569
C01_V0005,C01_V0005_T000022,1570,1591
C01_V0005,C01_V0005_T000023,1592,1623
C01_V0005,C01_V0005_T000024,1624,1642
C01_V0005,C01_V0005_T000025,1643,1664
C01_V0005,C01_V0005_T000026,1665,1684
C01_V0005,C01_V0005_T000027,1685,1712
C01_V0005,C01_V0005_T000028,1713,1745
C01_V0005,C01_V0005_T000029,1746,1779
C01_V0005,C01_V0005_T000030,1780,1817
C01_V0005,C01_V0005_T000031,1818,2139
C01_V0005,C01_V0005_T000032,2140,2244
C01_V0005,C01_V0005_T000033,2245,2396
C01_V0005,C01_V0005_T000034,2397,2499
C01_V0005,C01_V0005_T000035,2500,2611
C01_V0005,C01_V0005_T000036,2612,2699
C01_V0005,C01_V0005_T000037,2700,2805
C01_V0005,C01_V0005_T000038,2806,2938
C01_V0005,C01_V0005_T000039,2939,3085
C01_V0005,C01_V0005_T000040,3086,3204
C01_V0005,C01_V0005_T000041,3205,3312
C01_V0005,C01_V0005_T000042,3313,3425
C01_V0005,C01_V0005_T000043,3426,3581
C01_V0005,C01_V0005_T000044,3582,3671
C01_V0005,C01_V0005_T000045,3672,3771
C01_V0005,C01_V0005_T000046,3772,3856
C01_V0005,C01_V0005_T000047,3857,3954
C01_V0005,C01_V0005_T000048,3955,4056
C01_V0005,C01_V0005_T000049,4057,4167
C01_V0005,C01_V0005_T000050,4168,4278
C01_V0005,C01_V0005_T000051,4279,4541
C01_V0005,C01_V0005_T000052,4542,4884
C01_V0005,C01_V0005_T000053,4885,4966
C01_V0005,C01_V0005_T000054,4967,5054
C01_V0005,C01_V0005_T000055,5055,5129
C01_V0005,C01_V0005_T000056,5130,5202
C01_V0005,C01_V0005_T000057,5203,5290
C01_V0005,C01_V0005_T000058,5291,5417
C01_V0005,C01_V0005_T000059,5418,5511
C01_V0005,C01_V0005_T000060,5512,5626
C01_V0005,C01_V0005_T000061,5627,5712
C01_V0005,C01_V0005_T000062,5713,5800
C01_V0005,C01_V0005_T000063,5801,6023
C01_V0005,C01_V0005_T000064,6024,6078
C01_V0005,C01_V0005_T000065,6079,6236
C01_V0005,C01_V0005_T000066,6237,6288
C01_V0005,C01_V0005_T000067,6289,6361
C01_V0005,C01_V0005_T000068,6362,6423
C01_V0005,C01_V0005_T000069,6424,6537
C01_V0005,C01_V0005_T000070,6538,6620
C01_V0005,C01_V0005_T000071,6621,6908
C01_V0005,C01_V0005_T000072,6909,6966
C01_V0005,C01_V0005_T000073,6967,7034
C01_V0005,C01_V0005_T000074,7035,7334
C01_V0005,C01_V0005_T000075,7335,7457
C01_V0005,C01_V0005_T000076,7458,7506
C01_V0005,C01_V0005_T000077,7507,7575
C01_V0005,C01_V0005_T000078,7576,7639
C01_V0005,C01_V0005_T000079,7640,7884
C01_V0005,C01_V0005_T000080,7885,7956
C01_V0005,C01_V0005_T000081,7957,8071
C01_V0005,C01_V0005_T000082,8072,8137
C01_V0005,C01_V0005_T000083,8138,8213
C01_V0005,C01_V0005_T000084,8214,8306
C01_V0005,C01_V0005_T000085,8307,8371
C01_V0005,C01_V0005_T000086,8372,8467
C01_V0005,C01_V0005_T000087,8468,8553
C01_V0005,C01_V0005_T000088,8554,8649
C01_V0005,C01_V0005_T000089,8650,8726
C01_V0005,C01_V0005_T000090,8727,8821
C01_V0005,C01_V0005_T000091,8822,8907
C01_V0005,C01_V0005_T000092,8908,9326
C01_V0005,C01_V0005_T000093,9327,9401
C01_V0005,C01_V0005_T000094,9402,9493
C01_V0005,C01_V0005_T000095,9494,9567
C01_V0005,C01_V0005_T000096,9568,9621
C01_V0005,C01_V0005_T000097,9622,9720
C01_V0005,C01_V0005_T000098,9721,9807
