video_id,transition_id,frame_start,frame_end
C02_V0085,C02_V0085_T000000,0,32
C02_V0085,C02_V0085_T000001,33,206
C02_V0085,C02_V0085_T000002,207,502
C02_V0085,C02_V0085_T000003,503,551
C02_V0085,C02_V0085_T000004,552,587
C02_V0085,C02_V0085_T000005,588,641
C02_V0085,C02_V0085_T000006,642,681
C02_V0085,C02_V0085_T000007,682,759
C02_V0085,C02_V0085_T000008,760,801
C02_V0085,C02_V0085_T000009,802,845
C02_V0085,C02_V0085_T000010,846,883
C02_V0085,C02_V0085_T000011,884,967
C02_V0085,C02_V0085_T000012,968,1050
C02_V0085,C02_V0085_T000013,1051,1074
C02_V0085,C02_V0085_T000014,1075,1080
C02_V0085,C02_V0085_T000015,1081,1125
C02_V0085,C02_V0085_T000016,1126,1535
C02_V0085,C02_V0085_T000017,1536,1583
C02_V0085,C02_V0085_T000018,1584,1642
C02_V0085,C02_V0085_T000019,1643,1696
C02_V0085,C02_V0085_T000020,1697,1757
C02_V0085,C02_V0085_T000021,1758,1805
C02_V0085,C02_V0085_T000022,1806,1855
C02_V0085,C02_V0085_T000023,1856,1905
C02_V0085,C02_V0085_T000024,1906,1951
C02_V0085,C02_V0085_T000025,1952,2097
C02_V0085,C02_V0085_T000026,2098,2164
C02_V0085,C02_V0085_T000027,2165,2212
C02_V0085,C02_V0085_T000028,2213,2309
C02_V0085,C02_V0085_T000029,2310,2378
C02_V0085,C02_V0085_T000030,2379,2442
C02_V0085,C02_V0085_T000031,2443,2506
C02_V0085,C02_V0085_T000032,2507,2575
C02_V0085,C02_V0085_T000033,2576,2699
C02_V0085,C02_V0085_T000034,2700,2755
C02_V0085,C02_V0085_T000035,2756,2804
C02_V0085,C02_V0085_T000036,2805,2850
C02_V0085,C02_V0085_T000037,2851,2886
C02_V0085,C02_V0085_T000038,2887,3055
C02_V0085,C02_V0085_T000039,3056,3119
C02_V0085,C02_V0085_T000040,3120,3182
C02_V0085,C02_V0085_T000041,3183,3253
C02_V0085,C02_V0085_T000042,3254,3297
C02_V0085,C02_V0085_T000043,3298,3426
C02_V0085,C02_V0085_T000044,3427,3502
C02_V0085,C02_V0085_T000045,3503,3574
C02_V0085,C02_V0085_T000046,3575,3637
C02_V0085,C02_V0085_T000047,3638,3703
C02_V0085,C02_V0085_T000048,3704,3779
C02_V0085,C02_V0085_T000049,3780,3857
C02_V0085,C02_V0085_T000050,3858,3929
C02_V0085,C02_V0085_T000051,3930,4030
C02_V0085,C02_V0085_T000052,4031,4116
C02_V0085,C02_V0085_T000053,4117,4175
C02_V0085,C02_V0085_T000054,4176,4241
C02_V0085,C02_V0085_T000055,4242,4344
C02_V0085,C02_V0085_T000056,4345,4711
C02_V0085,C02_V0085_T000057,4712,4789
C02_V0085,C02_V0085_T000058,4790,4871
C02_V0085,C02_V0085_T000059,4872,4950
C02_V0085,C02_V0085_T000060,4951,5026
C02_V0085,C02_V0085_T000061,5027,5083
C02_V0085,C02_V0085_T000062,5084,5136
C02_V0085,C02_V0085_T000063,5137,5191
C02_V0085,C02_V0085_T000064,5192,5238
C02_V0085,C02_V0085_T000065,5239,5289
C02_V0085,C02_V0085_T000066,5290,5342
C02_V0085,C02_V0085_T000067,5343,5938
C02_V0085,C02_V0085_T000068,5939,6126
C02_V0085,C02_V0085_T000069,6127,6185
C02_V0085,C02_V0085_T000070,6186,6241
C02_V0085,C02_V0085_T000071,6242,6316
C02_V0085,C02_V0085_T000072,6317,6371
C02_V0085,C02_V0085_T000073,6372,6449
C02_V0085,C02_V0085_T000074,6450,6540
C02_V0085,C02_V0085_T000075,6541,6634
C02_V0085,C02_V0085_T000076,6635,6690
C02_V0085,C02_V0085_T000077,6691,6752
C02_V0085,C02_V0085_T000078,6753,6879
C02_V0085,C02_V0085_T000079,6880,7674
C02_V0085,C02_V0085_T000080,7675,7715
C02_V0085,C02_V0085_T000081,7716,7764
C02_V0085,C02_V0085_T000082,7765,7812
C02_V0085,C02_V0085_T000083,7813,7864
C02_V0085,C02_V0085_T000084,7865,7916
C02_V0085,C02_V0085_T000085,7917,7968
C02_V0085,C02_V0085_T000086,7969,8025
C02_V0085,C02_V0085_T000087,8026,8082
C02_V0085,C02_V0085_T000088,8083,8144
C02_V0085,C02_V0085_T000089,8145,8212
C02_V0085,C02_V0085_T000090,8213,8276
C02_V0085,C02_V0085_T000091,8277,8354
C02_V0085,C02_V0085_T000092,8355,8416
C02_V0085,C02_V0085_T000093,8417,8488
C02_V0085,C02_V0085_T000094,8489,8560
C02_V0085,C02_V0085_T000095,8561,8634
C02_V0085,C02_V0085_T000096,8635,8708
C02_V0085,C02_V0085_T000097,8709,8774
C02_V0085,C02_V0085_T000098,8775,8821
C02_V0085,C02_V0085_T000099,8822,8872
C02_V0085,C02_V0085_T000100,8873,8937
C02_V0085,C02_V0085_T000101,8938,9006
C02_V0085,C02_V0085_T000102,9007,9076
C02_V0085,C02_V0085_T000103,9077,9144
C02_V0085,C02_V0085_T000104,9145,9216
C02_V0085,C02_V0085_T000105,9217,9295
C02_V0085,C02_V0085_T000106,9296,9370
C02_V0085,C02_V0085_T000107,9371,9454
C02_V0085,C02_V0085_T000108,9455,9529
C02_V0085,C02_V0085_T000109,9530,9603
C02_V0085,C02_V0085_T000110,9604,9674
C02_V0085,C02_V0085_T000111,9675,10239
C02_V0085,C02_V0085_T000112,10240,10342
C02_V0085,C02_V0085_T000113,10343,10383
C02_V0085,C02_V0085_T000114,10384,10438
C02_V0085,C02_V0085_T000115,10439,10482
C02_V0085,C02_V0085_T000116,10483,10553
C02_V0085,C02_V0085_T000117,10554,10588
C02_V0085,C02_V0085_T000118,10589,10617
C02_V0085,C02_V0085_T000119,10618,10671
C02_V0085,C02_V0085_T000120,10672,10731
C02_V0085,C02_V0085_T000121,10732,10782
C02_V0085,C02_V0085_T000122,10783,10842
C02_V0085,C02_V0085_T000123,10843,10935
C02_V0085,C02_V0085_T000124,10936,10988
C02_V0085,C02_V0085_T000125,10989,11036
C02_V0085,C02_V0085_T000126,11037,11092
C02_V0085,C02_V0085_T000127,11093,11145
C02_V0085,C02_V0085_T000128,11146,11310
C02_V0085,C02_V0085_T000129,11311,11397
C02_V0085,C02_V0085_T000130,11398,11457
C02_V0085,C02_V0085_T000131,11458,11623
C02_V0085,C02_V0085_T000132,11624,11875
C02_V0085,C02_V0085_T000133,11876,11939
C02_V0085,C02_V0085_T000134,11940,11978
C02_V0085,C02_V0085_T000135,11979,12024
C02_V0085,C02_V0085_T000136,12025,12069
C02_V0085,C02_V0085_T000137,12070,12120
C02_V0085,C02_V0085_T000138,12121,12186
C02_V0085,C02_V0085_T000139,12187,12249
C02_V0085,C02_V0085_T000140,12250,12286
C02_V0085,C02_V0085_T000141,12287,12324
C02_V0085,C02_V0085_T000142,12325,12368
C02_V0085,C02_V0085_T000143,12369,12673
C02_V0085,C02_V0085_T000144,12674,12726
C02_V0085,C02_V0085_T000145,12727,12785
C02_V0085,C02_V0085_T000146,12786,12822
C02_V0085,C02_V0085_T000147,12823,12861
C02_V0085,C02_V0085_T000148,12862,12910
C02_V0085,C02_V0085_T000149,12911,12966
C02_V0085,C02_V0085_T000150,12967,13014
C02_V0085,C02_V0085_T000151,13015,13070
C02_V0085,C02_V0085_T000152,13071,13106
C02_V0085,C02_V0085_T000153,13107,13145
C02_V0085,C02_V0085_T000154,13146,13167
C02_V0085,C02_V0085_T000155,13168,13202
C02_V0085,C02_V0085_T000156,13203,13382
C02_V0085,C02_V0085_T000157,13383,13428
C02_V0085,C02_V0085_T000158,13429,13471
C02_V0085,C02_V0085_T000159,13472,13518
C02_V0085,C02_V0085_T000160,13519,13570
C02_V0085,C02_V0085_T000161,13571,13683
C02_V0085,C02_V0085_T000162,13684,13744
C02_V0085,C02_V0085_T000163,13745,13837
C02_V0085,C02_V0085_T000164,13838,13919
C02_V0085,C02_V0085_T000165,13920,14012
C02_V0085,C02_V0085_T000166,14013,14058
C02_V0085,C02_V0085_T000167,14059,14097
C02_V0085,C02_V0085_T000168,14098,14164
C02_V0085,C02_V0085_T000169,14165,14332
