video_id,transition_id,frame_start,frame_end
C01_V0177,C01_V0177_T000000,0,49
C01_V0177,C01_V0177_T000001,50,101
C01_V0177,C01_V0177_T000002,102,201
C01_V0177,C01_V0177_T000003,202,242
C01_V0177,C01_V0177_T000004,243,304
C01_V0177,C01_V0177_T000005,305,333
C01_V0177,C01_V0177_T000006,334,426
C01_V0177,C01_V0177_T000007,427,478
C01_V0177,C01_V0177_T000008,479,504
C01_V0177,C01_V0177_T000009,505,532
C01_V0177,C01_V0177_T000010,533,563
C01_V0177,C01_V0177_T000011,564,619
C01_V0177,C01_V0177_T000012,620,665
C01_V0177,C01_V0177_T000013,666,732
C01_V0177,C01_V0177_T000014,733,785
C01_V0177,C01_V0177_T000015,786,1297
C01_V0177,C01_V0177_T000016,1298,1397
C01_V0177,C01_V0177_T000017,1398,1451
C01_V0177,C01_V0177_T000018,1452,1470
C01_V0177,C01_V0177_T000019,1471,1512
C01_V0177,C01_V0177_T000020,1513,1534
C01_V0177,C01_V0177_T000021,1535,1566
C01_V0177,C01_V0177_T000022,1567,1585
C01_V0177,C01_V0177_T000023,1586,1607
C01_V0177,C01_V0177_T000024,1608,1626
C01_V0177,C01_V0177_T000025,1628,1655
C01_V0177,C01_V0177_T000026,1656,1688
C01_V0177,C01_V0177_T000027,1689,1722
C01_V0177,C01_V0177_T000028,1723,1783
C01_V0177,C01_V0177_T000029,1784,2157
C01_V0177,C01_V0177_T000030,2158,2270
C01_V0177,C01_V0177_T000031,2271,2346
C01_V0177,C01_V0177_T000032,2347,2434
C01_V0177,C01_V0177_T000033,2435,2546
C01_V0177,C01_V0177_T000034,2547,2708
C01_V0177,C01_V0177_T000035,2709,2819
C01_V0177,C01_V0177_T000036,2820,2935
C01_V0177,C01_V0177_T000037,2936,3300
C01_V0177,C01_V0177_T000038,3301,3354
C01_V0177,C01_V0177_T000039,3355,3428
C01_V0177,C01_V0177_T000040,3429,3461
C01_V0177,C01_V0177_T000041,3462,3501
C01_V0177,C01_V0177_T000042,3502,3563
C01_V0177,C01_V0177_T000043,3564,3620
C01_V0177,C01_V0177_T000044,3621,3676
C01_V0177,C01_V0177_T000045,3677,3712
