video_id,transition_id,frame_start,frame_end
C01_V0045,C01_V0045_T000000,0,49
C01_V0045,C01_V0045_T000001,50,101
C01_V0045,C01_V0045_T000002,102,234
C01_V0045,C01_V0045_T000003,235,286
C01_V0045,C01_V0045_T000004,287,352
C01_V0045,C01_V0045_T000005,353,462
C01_V0045,C01_V0045_T000006,463,516
C01_V0045,C01_V0045_T000007,517,577
C01_V0045,C01_V0045_T000008,578,690
C01_V0045,C01_V0045_T000009,691,768
C01_V0045,C01_V0045_T000010,769,808
C01_V0045,C01_V0045_T000011,809,893
C01_V0045,C01_V0045_T000012,894,923
C01_V0045,C01_V0045_T000013,924,1375
C01_V0045,C01_V0045_T000014,1376,1475
C01_V0045,C01_V0045_T000015,1476,1529
C01_V0045,C01_V0045_T000016,1530,1548
C01_V0045,C01_V0045_T000017,1549,1590
C01_V0045,C01_V0045_T000018,1591,1612
C01_V0045,C01_V0045_T000019,1613,1644
C01_V0045,C01_V0045_T000020,1645,1663
C01_V0045,C01_V0045_T000021,1664,1685
C01_V0045,C01_V0045_T000022,1686,1705
C01_V0045,C01_V0045_T000023,1706,1733
C01_V0045,C01_V0045_T000024,1734,1766
C01_V0045,C01_V0045_T000025,1767,1800
C01_V0045,C01_V0045_T000026,1801,1861
C01_V0045,C01_V0045_T000027,1862,2210
C01_V0045,C01_V0045_T000028,2211,2358
C01_V0045,C01_V0045_T000029,2359,2410
C01_V0045,C01_V0045_T000030,2411,2484
C01_V0045,C01_V0045_T000031,2485,2566
C01_V0045,C01_V0045_T000032,2567,2849
C01_V0045,C01_V0045_T000033,2850,2989
C01_V0045,C01_V0045_T000034,2990,3063
C01_V0045,C01_V0045_T000035,3064,3131
C01_V0045,C01_V0045_T000036,3132,3193
C01_V0045,C01_V0045_T000037,3194,3275
C01_V0045,C01_V0045_T000038,3276,3364
C01_V0045,C01_V0045_T000039,3365,3647
C01_V0045,C01_V0045_T000040,3648,4249
C01_V0045,C01_V0045_T000041,4250,4342
C01_V0045,C01_V0045_T000042,4343,4410
C01_V0045,C01_V0045_T000043,4411,4484
C01_V0045,C01_V0045_T000044,4485,4571
C01_V0045,C01_V0045_T000045,4572,4651
C01_V0045,C01_V0045_T000046,4652,5031
C01_V0045,C01_V0045_T000047,5032,5217
C01_V0045,C01_V0045_T000048,5218,5492
C01_V0045,C01_V0045_T000049,5493,5742
C01_V0045,C01_V0045_T000050,5743,6017
C01_V0045,C01_V0045_T000051,6018,6205
C01_V0045,C01_V0045_T000052,6206,6320
C01_V0045,C01_V0045_T000053,6321,6364
C01_V0045,C01_V0045_T000054,6365,6740
C01_V0045,C01_V0045_T000055,6741,6858
C01_V0045,C01_V0045_T000056,6859,6939
C01_V0045,C01_V0045_T000057,6940,7019
C01_V0045,C01_V0045_T000058,7020,7099
C01_V0045,C01_V0045_T000059,7100,7174
C01_V0045,C01_V0045_T000060,7175,7275
C01_V0045,C01_V0045_T000061,7276,7339
C01_V0045,C01_V0045_T000062,7340,7448
C01_V0045,C01_V0045_T000063,7449,7555
C01_V0045,C01_V0045_T000064,7556,7880
C01_V0045,C01_V0045_T000065,7881,7972
C01_V0045,C01_V0045_T000066,7973,8101
C01_V0045,C01_V0045_T000067,8102,8200
C01_V0045,C01_V0045_T000068,8201,8285
C01_V0045,C01_V0045_T000069,8286,8369
C01_V0045,C01_V0045_T000070,8370,8452
C01_V0045,C01_V0045_T000071,8453,8524
