video_id,transition_id,frame_start,frame_end
C01_V0102,C01_V0102_T000000,0,49
C01_V0102,C01_V0102_T000001,50,101
C01_V0102,C01_V0102_T000002,102,201
C01_V0102,C01_V0102_T000003,202,243
C01_V0102,C01_V0102_T000004,244,281
C01_V0102,C01_V0102_T000005,282,347
C01_V0102,C01_V0102_T000006,348,382
C01_V0102,C01_V0102_T000007,383,411
C01_V0102,C01_V0102_T000008,412,473
C01_V0102,C01_V0102_T000009,474,499
C01_V0102,C01_V0102_T000010,500,547
C01_V0102,C01_V0102_T000011,548,641
C01_V0102,C01_V0102_T000012,642,773
C01_V0102,C01_V0102_T000013,774,813
C01_V0102,C01_V0102_T000014,814,848
C01_V0102,C01_V0102_T000015,849,889
C01_V0102,C01_V0102_T000016,890,1374
C01_V0102,C01_V0102_T000017,1375,1474
C01_V0102,C01_V0102_T000018,1475,1528
C01_V0102,C01_V0102_T000019,1529,1547
C01_V0102,C01_V0102_T000020,1548,1589
C01_V0102,C01_V0102_T000021,1590,1611
C01_V0102,C01_V0102_T000022,1612,1643
C01_V0102,C01_V0102_T000023,1644,1662
C01_V0102,C01_V0102_T000024,1663,1684
C01_V0102,C01_V0102_T000025,1685,1704
C01_V0102,C01_V0102_T000026,1705,1732
C01_V0102,C01_V0102_T000027,1733,1765
C01_V0102,C01_V0102_T000028,1766,1799
C01_V0102,C01_V0102_T000029,1800,1860
C01_V0102,C01_V0102_T000030,1861,2135
C01_V0102,C01_V0102_T000031,2136,2196
C01_V0102,C01_V0102_T000032,2197,2254
C01_V0102,C01_V0102_T000033,2255,2294
C01_V0102,C01_V0102_T000034,2295,2338
C01_V0102,C01_V0102_T000035,2339,2378
C01_V0102,C01_V0102_T000036,2379,2427
C01_V0102,C01_V0102_T000037,2428,2488
C01_V0102,C01_V0102_T000038,2489,2560
C01_V0102,C01_V0102_T000039,2561,3056
C01_V0102,C01_V0102_T000040,3057,3115
C01_V0102,C01_V0102_T000041,3116,3181
C01_V0102,C01_V0102_T000042,3182,3255
C01_V0102,C01_V0102_T000043,3256,3314
C01_V0102,C01_V0102_T000044,3315,3381
C01_V0102,C01_V0102_T000045,3382,3459
C01_V0102,C01_V0102_T000046,3460,3512
C01_V0102,C01_V0102_T000047,3513,3593
C01_V0102,C01_V0102_T000048,3594,3718
C01_V0102,C01_V0102_T000049,3719,4392
C01_V0102,C01_V0102_T000050,4393,4450
C01_V0102,C01_V0102_T000051,4451,4537
C01_V0102,C01_V0102_T000052,4538,4608
C01_V0102,C01_V0102_T000053,4609,4673
C01_V0102,C01_V0102_T000054,4674,4748
C01_V0102,C01_V0102_T000055,4749,4820
C01_V0102,C01_V0102_T000056,4821,4904
C01_V0102,C01_V0102_T000057,4905,4968
C01_V0102,C01_V0102_T000058,4969,5039
C01_V0102,C01_V0102_T000059,5040,5100
C01_V0102,C01_V0102_T000060,5101,5234
C01_V0102,C01_V0102_T000061,5235,5314
C01_V0102,C01_V0102_T000062,5315,5415
C01_V0102,C01_V0102_T000063,5416,5488
C01_V0102,C01_V0102_T000064,5489,5583
C01_V0102,C01_V0102_T000065,5584,5908
C01_V0102,C01_V0102_T000066,5909,5985
C01_V0102,C01_V0102_T000067,5986,6078
C01_V0102,C01_V0102_T000068,6079,6153
C01_V0102,C01_V0102_T000069,6154,6228
C01_V0102,C01_V0102_T000070,6229,6300
C01_V0102,C01_V0102_T000071,6301,6372
C01_V0102,C01_V0102_T000072,6373,6654
C01_V0102,C01_V0102_T000073,6655,6942
C01_V0102,C01_V0102_T000074,6943,7013
C01_V0102,C01_V0102_T000075,7014,7081
C01_V0102,C01_V0102_T000076,7082,7149
C01_V0102,C01_V0102_T000077,7150,7210
C01_V0102,C01_V0102_T000078,7211,7356
C01_V0102,C01_V0102_T000079,7357,7618
C01_V0102,C01_V0102_T000080,7619,7693
C01_V0102,C01_V0102_T000081,7694,7762
C01_V0102,C01_V0102_T000082,7763,8107
C01_V0102,C01_V0102_T000083,8108,8663
C01_V0102,C01_V0102_T000084,8664,8763
C01_V0102,C01_V0102_T000085,8764,9192
C01_V0102,C01_V0102_T000086,9193,9277
C01_V0102,C01_V0102_T000087,9278,9349
C01_V0102,C01_V0102_T000088,9350,9443
C01_V0102,C01_V0102_T000089,9444,9536
C01_V0102,C01_V0102_T000090,9537,9673
C01_V0102,C01_V0102_T000091,9674,9744
C01_V0102,C01_V0102_T000092,9745,9816
C01_V0102,C01_V0102_T000093,9817,9877
C01_V0102,C01_V0102_T000094,9878,9966
C01_V0102,C01_V0102_T000095,9967,10047
C01_V0102,C01_V0102_T000096,10048,10088
C01_V0102,C01_V0102_T000097,10089,10338
C01_V0102,C01_V0102_T000098,10339,10630
C01_V0102,C01_V0102_T000099,10631,11138
C01_V0102,C01_V0102_T000100,11139,11204
C01_V0102,C01_V0102_T000101,11205,11536
C01_V0102,C01_V0102_T000102,11537,11663
C01_V0102,C01_V0102_T000103,11664,11783
C01_V0102,C01_V0102_T000104,11784,11921
C01_V0102,C01_V0102_T000105,11922,12074
C01_V0102,C01_V0102_T000106,12075,12200
C01_V0102,C01_V0102_T000107,12201,12336
C01_V0102,C01_V0102_T000108,12337,12441
C01_V0102,C01_V0102_T000109,12442,12487
C01_V0102,C01_V0102_T000110,12488,12562
C01_V0102,C01_V0102_T000111,12563,12571
C01_V0102,C01_V0102_T000112,12572,12688
C01_V0102,C01_V0102_T000113,12689,12816
C01_V0102,C01_V0102_T000114,12817,12941
C01_V0102,C01_V0102_T000115,12942,14143
C01_V0102,C01_V0102_T000116,14144,14243
C01_V0102,C01_V0102_T000117,14244,14416
C01_V0102,C01_V0102_T000118,14417,14527
C01_V0102,C01_V0102_T000119,14528,14579
C01_V0102,C01_V0102_T000120,14580,14679
C01_V0102,C01_V0102_T000121,14680,14731
C01_V0102,C01_V0102_T000122,14732,14764
C01_V0102,C01_V0102_T000123,14765,14845
C01_V0102,C01_V0102_T000124,14846,14934
C01_V0102,C01_V0102_T000125,14935,15043
C01_V0102,C01_V0102_T000126,15044,15139
C01_V0102,C01_V0102_T000127,15140,15213
C01_V0102,C01_V0102_T000128,15214,15290
C01_V0102,C01_V0102_T000129,15291,15360
C01_V0102,C01_V0102_T000130,15361,15444
C01_V0102,C01_V0102_T000131,15445,15535
C01_V0102,C01_V0102_T000132,15536,15629
C01_V0102,C01_V0102_T000133,15630,15682
C01_V0102,C01_V0102_T000134,15683,15714
C01_V0102,C01_V0102_T000135,15715,15818
C01_V0102,C01_V0102_T000136,15819,15872
C01_V0102,C01_V0102_T000137,15873,15992
C01_V0102,C01_V0102_T000138,15993,16178
C01_V0102,C01_V0102_T000139,16179,16451
C01_V0102,C01_V0102_T000140,16452,16478
C01_V0102,C01_V0102_T000141,16479,16560
C01_V0102,C01_V0102_T000142,16561,16778
C01_V0102,C01_V0102_T000143,16779,16852
C01_V0102,C01_V0102_T000144,16853,16953
C01_V0102,C01_V0102_T000145,16954,17099
C01_V0102,C01_V0102_T000146,17100,17238
C01_V0102,C01_V0102_T000147,17239,17546
C01_V0102,C01_V0102_T000148,17547,17805
C01_V0102,C01_V0102_T000149,17806,17872
C01_V0102,C01_V0102_T000150,17873,17983
C01_V0102,C01_V0102_T000151,17984,18153
C01_V0102,C01_V0102_T000152,18154,18207
C01_V0102,C01_V0102_T000153,18208,18395
C01_V0102,C01_V0102_T000154,18396,18553
