video_id,transition_id,frame_start,frame_end
C01_V0026,C01_V0026_T000000,0,49
C01_V0026,C01_V0026_T000001,50,101
C01_V0026,C01_V0026_T000002,102,201
C01_V0026,C01_V0026_T000003,202,255
C01_V0026,C01_V0026_T000004,256,307
C01_V0026,C01_V0026_T000005,308,363
C01_V0026,C01_V0026_T000006,364,417
C01_V0026,C01_V0026_T000007,418,469
C01_V0026,C01_V0026_T000008,470,525
C01_V0026,C01_V0026_T000009,526,584
C01_V0026,C01_V0026_T000010,585,633
C01_V0026,C01_V0026_T000011,634,687
C01_V0026,C01_V0026_T000012,688,747
C01_V0026,C01_V0026_T000013,748,793
C01_V0026,C01_V0026_T000014,794,849
C01_V0026,C01_V0026_T000015,850,904
C01_V0026,C01_V0026_T000016,905,955
C01_V0026,C01_V0026_T000017,956,1006
C01_V0026,C01_V0026_T000018,1007,1059
C01_V0026,C01_V0026_T000019,1060,1475
C01_V0026,C01_V0026_T000020,1476,1529
C01_V0026,C01_V0026_T000021,1530,1548
C01_V0026,C01_V0026_T000022,1549,1590
C01_V0026,C01_V0026_T000023,1591,1612
C01_V0026,C01_V0026_T000024,1613,1644
C01_V0026,C01_V0026_T000025,1645,1663
C01_V0026,C01_V0026_T000026,1664,1685
C01_V0026,C01_V0026_T000027,1686,1705
C01_V0026,C01_V0026_T000028,1706,1733
C01_V0026,C01_V0026_T000029,1734,1766
C01_V0026,C01_V0026_T000030,1767,1800
C01_V0026,C01_V0026_T000031,1801,1838
C01_V0026,C01_V0026_T000032,1839,1938
C01_V0026,C01_V0026_T000033,1939,2422
C01_V0026,C01_V0026_T000034,2423,2503
C01_V0026,C01_V0026_T000035,2504,2591
C01_V0026,C01_V0026_T000036,2592,2658
C01_V0026,C01_V0026_T000037,2659,2715
C01_V0026,C01_V0026_T000038,2716,2823
C01_V0026,C01_V0026_T000039,2824,3404
C01_V0026,C01_V0026_T000040,3405,3463
C01_V0026,C01_V0026_T000041,3464,3526
C01_V0026,C01_V0026_T000042,3527,3580
C01_V0026,C01_V0026_T000043,3581,3630
C01_V0026,C01_V0026_T000044,3631,3694
C01_V0026,C01_V0026_T000045,3695,3775
C01_V0026,C01_V0026_T000046,3776,3845
C01_V0026,C01_V0026_T000047,3846,3900
C01_V0026,C01_V0026_T000048,3901,4024
C01_V0026,C01_V0026_T000049,4025,4095
C01_V0026,C01_V0026_T000050,4096,4138
C01_V0026,C01_V0026_T000051,4139,4229
C01_V0026,C01_V0026_T000052,4230,4277
C01_V0026,C01_V0026_T000053,4278,4335
C01_V0026,C01_V0026_T000054,4336,4402
C01_V0026,C01_V0026_T000055,4403,4468
C01_V0026,C01_V0026_T000056,4469,4539
C01_V0026,C01_V0026_T000057,4540,4596
C01_V0026,C01_V0026_T000058,4597,4682
C01_V0026,C01_V0026_T000059,4683,4742
C01_V0026,C01_V0026_T000060,4743,4805
C01_V0026,C01_V0026_T000061,4806,4964
C01_V0026,C01_V0026_T000062,4965,5128
C01_V0026,C01_V0026_T000063,5129,5217
C01_V0026,C01_V0026_T000064,5218,5309
C01_V0026,C01_V0026_T000065,5310,5398
C01_V0026,C01_V0026_T000066,5399,5489
C01_V0026,C01_V0026_T000067,5490,5586
C01_V0026,C01_V0026_T000068,5587,5723
C01_V0026,C01_V0026_T000069,5724,5905
C01_V0026,C01_V0026_T000070,5906,5978
C01_V0026,C01_V0026_T000071,5979,6065
