video_id,transition_id,frame_start,frame_end
C00_V0159,C00_V0159_T000000,0,18
C00_V0159,C00_V0159_T000001,19,47
C00_V0159,C00_V0159_T000002,49,68
C00_V0159,C00_V0159_T000003,69,88
C00_V0159,C00_V0159_T000004,90,133
C00_V0159,C00_V0159_T000005,135,220
C00_V0159,C00_V0159_T000006,221,519
C00_V0159,C00_V0159_T000007,520,570
C00_V0159,C00_V0159_T000008,571,599
C00_V0159,C00_V0159_T000009,600,624
C00_V0159,C00_V0159_T000010,625,648
C00_V0159,C00_V0159_T000011,649,672
C00_V0159,C00_V0159_T000012,673,692
C00_V0159,C00_V0159_T000013,693,727
C00_V0159,C00_V0159_T000014,728,760
C00_V0159,C00_V0159_T000015,761,796
C00_V0159,C00_V0159_T000016,797,811
C00_V0159,C00_V0159_T000017,812,831
C00_V0159,C00_V0159_T000018,832,865
C00_V0159,C00_V0159_T000019,866,891
C00_V0159,C00_V0159_T000020,892,999
C00_V0159,C00_V0159_T000021,1000,1146
C00_V0159,C00_V0159_T000022,1147,1468
C00_V0159,C00_V0159_T000023,1469,1515
C00_V0159,C00_V0159_T000024,1516,1574
C00_V0159,C00_V0159_T000025,1575,1633
C00_V0159,C00_V0159_T000026,1634,1713
C00_V0159,C00_V0159_T000027,1714,1777
C00_V0159,C00_V0159_T000028,1778,1878
C00_V0159,C00_V0159_T000029,1879,1958
C00_V0159,C00_V0159_T000030,1959,2112
C00_V0159,C00_V0159_T000031,2113,2184
C00_V0159,C00_V0159_T000032,2185,2291
C00_V0159,C00_V0159_T000033,2292,2347
C00_V0159,C00_V0159_T000034,2348,2412
C00_V0159,C00_V0159_T000035,2413,2473
C00_V0159,C00_V0159_T000036,2474,2575
C00_V0159,C00_V0159_T000037,2576,2617
C00_V0159,C00_V0159_T000038,2618,2678
C00_V0159,C00_V0159_T000039,2679,2738
C00_V0159,C00_V0159_T000040,2739,2802
C00_V0159,C00_V0159_T000041,2803,2841
C00_V0159,C00_V0159_T000042,2842,3302
C00_V0159,C00_V0159_T000043,3303,3373
C00_V0159,C00_V0159_T000044,3374,3438
C00_V0159,C00_V0159_T000045,3439,3482
C00_V0159,C00_V0159_T000046,3483,3506
C00_V0159,C00_V0159_T000047,3507,3556
C00_V0159,C00_V0159_T000048,3557,3584
C00_V0159,C00_V0159_T000049,3585,3630
C00_V0159,C00_V0159_T000050,3631,3702
C00_V0159,C00_V0159_T000051,3703,3726
C00_V0159,C00_V0159_T000052,3727,3756
C00_V0159,C00_V0159_T000053,3757,3815
C00_V0159,C00_V0159_T000054,3816,3884
C00_V0159,C00_V0159_T000055,3885,3953
C00_V0159,C00_V0159_T000056,3954,4016
C00_V0159,C00_V0159_T000057,4017,4070
C00_V0159,C00_V0159_T000058,4071,4117
C00_V0159,C00_V0159_T000059,4118,4154
C00_V0159,C00_V0159_T000060,4155,4200
C00_V0159,C00_V0159_T000061,4201,4254
C00_V0159,C00_V0159_T000062,4255,4315
C00_V0159,C00_V0159_T000063,4316,4383
C00_V0159,C00_V0159_T000064,4384,4429
C00_V0159,C00_V0159_T000065,4430,4480
C00_V0159,C00_V0159_T000066,4481,4528
C00_V0159,C00_V0159_T000067,4529,4583
C00_V0159,C00_V0159_T000068,4584,4615
C00_V0159,C00_V0159_T000069,4616,4667
C00_V0159,C00_V0159_T000070,4668,4700
C00_V0159,C00_V0159_T000071,4701,5050
C00_V0159,C00_V0159_T000072,5051,5146
C00_V0159,C00_V0159_T000073,5147,5231
C00_V0159,C00_V0159_T000074,5232,5300
C00_V0159,C00_V0159_T000075,5301,5336
C00_V0159,C00_V0159_T000076,5337,5397
C00_V0159,C00_V0159_T000077,5398,5453
C00_V0159,C00_V0159_T000078,5454,5485
C00_V0159,C00_V0159_T000079,5486,5604
C00_V0159,C00_V0159_T000080,5605,5649
C00_V0159,C00_V0159_T000081,5650,5698
C00_V0159,C00_V0159_T000082,5699,5739
C00_V0159,C00_V0159_T000083,5740,5839
C00_V0159,C00_V0159_T000084,5840,5883
C00_V0159,C00_V0159_T000085,5884,5912
C00_V0159,C00_V0159_T000086,5913,5937
C00_V0159,C00_V0159_T000087,5938,6009
C00_V0159,C00_V0159_T000088,6010,6037
C00_V0159,C00_V0159_T000089,6038,6066
C00_V0159,C00_V0159_T000090,6067,6125
C00_V0159,C00_V0159_T000091,6126,6152
C00_V0159,C00_V0159_T000092,6153,6185
C00_V0159,C00_V0159_T000093,6186,6196
C00_V0159,C00_V0159_T000094,6197,6264
C00_V0159,C00_V0159_T000095,6265,6328
C00_V0159,C00_V0159_T000096,6329,6382
C00_V0159,C00_V0159_T000097,6383,6434
C00_V0159,C00_V0159_T000098,6435,6500
C00_V0159,C00_V0159_T000099,6501,6721
C00_V0159,C00_V0159_T000100,6722,6830
C00_V0159,C00_V0159_T000101,6831,6863
C00_V0159,C00_V0159_T000102,6864,6949
C00_V0159,C00_V0159_T000103,6950,7028
C00_V0159,C00_V0159_T000104,7029,7110
C00_V0159,C00_V0159_T000105,7111,7163
C00_V0159,C00_V0159_T000106,7164,7247
C00_V0159,C00_V0159_T000107,7248,7341
C00_V0159,C00_V0159_T000108,7342,7594
C00_V0159,C00_V0159_T000109,7595,7623
C00_V0159,C00_V0159_T000110,7624,7696
C00_V0159,C00_V0159_T000111,7697,7770
C00_V0159,C00_V0159_T000112,7771,7840
C00_V0159,C00_V0159_T000113,7841,7916
C00_V0159,C00_V0159_T000114,7917,7990
C00_V0159,C00_V0159_T000115,7991,8061
C00_V0159,C00_V0159_T000116,8062,8146
C00_V0159,C00_V0159_T000117,8147,8216
C00_V0159,C00_V0159_T000118,8217,8271
C00_V0159,C00_V0159_T000119,8272,8352
C00_V0159,C00_V0159_T000120,8353,8418
C00_V0159,C00_V0159_T000121,8419,8471
C00_V0159,C00_V0159_T000122,8472,8519
C00_V0159,C00_V0159_T000123,8520,8728
C00_V0159,C00_V0159_T000124,8729,8834
C00_V0159,C00_V0159_T000125,8835,8872
C00_V0159,C00_V0159_T000126,8873,8915
C00_V0159,C00_V0159_T000127,8916,8981
C00_V0159,C00_V0159_T000128,8982,9038
C00_V0159,C00_V0159_T000129,9039,9087
C00_V0159,C00_V0159_T000130,9088,9138
C00_V0159,C00_V0159_T000131,9139,9180
C00_V0159,C00_V0159_T000132,9181,9308
C00_V0159,C00_V0159_T000133,9309,9358
C00_V0159,C00_V0159_T000134,9359,9436
C00_V0159,C00_V0159_T000135,9437,9454
C00_V0159,C00_V0159_T000136,9455,9511
C00_V0159,C00_V0159_T000137,9512,9575
C00_V0159,C00_V0159_T000138,9576,9617
C00_V0159,C00_V0159_T000139,9618,9652
C00_V0159,C00_V0159_T000140,9653,9691
C00_V0159,C00_V0159_T000141,9692,9760
C00_V0159,C00_V0159_T000142,9761,9785
C00_V0159,C00_V0159_T000143,9786,9808
C00_V0159,C00_V0159_T000144,9809,9847
C00_V0159,C00_V0159_T000145,9848,9873
C00_V0159,C00_V0159_T000146,9874,9951
C00_V0159,C00_V0159_T000147,9952,10217
C00_V0159,C00_V0159_T000148,10218,10293
C00_V0159,C00_V0159_T000149,10294,10351
C00_V0159,C00_V0159_T000150,10352,10430
C00_V0159,C00_V0159_T000151,10431,10572
C00_V0159,C00_V0159_T000152,10573,10660
C00_V0159,C00_V0159_T000153,10661,10768
C00_V0159,C00_V0159_T000154,10769,10981
C00_V0159,C00_V0159_T000155,10982,11098
C00_V0159,C00_V0159_T000156,11099,11518
C00_V0159,C00_V0159_T000157,11519,11624
C00_V0159,C00_V0159_T000158,11625,11702
C00_V0159,C00_V0159_T000159,11703,11765
C00_V0159,C00_V0159_T000160,11766,11827
C00_V0159,C00_V0159_T000161,11828,11902
C00_V0159,C00_V0159_T000162,11903,11965
C00_V0159,C00_V0159_T000163,11966,12014
C00_V0159,C00_V0159_T000164,12015,12081
C00_V0159,C00_V0159_T000165,12082,12143
C00_V0159,C00_V0159_T000166,12144,12216
C00_V0159,C00_V0159_T000167,12217,12296
C00_V0159,C00_V0159_T000168,12297,12379
C00_V0159,C00_V0159_T000169,12380,12440
C00_V0159,C00_V0159_T000170,12441,12527
C00_V0159,C00_V0159_T000171,12528,12633
C00_V0159,C00_V0159_T000172,12634,12763
C00_V0159,C00_V0159_T000173,12764,12832
C00_V0159,C00_V0159_T000174,12833,12907
C00_V0159,C00_V0159_T000175,12908,13234
C00_V0159,C00_V0159_T000176,13235,13530
C00_V0159,C00_V0159_T000177,13531,13685
C00_V0159,C00_V0159_T000178,13686,13720
C00_V0159,C00_V0159_T000179,13721,13793
C00_V0159,C00_V0159_T000180,13794,13866
C00_V0159,C00_V0159_T000181,13867,13947
C00_V0159,C00_V0159_T000182,13948,14017
C00_V0159,C00_V0159_T000183,14018,14057
C00_V0159,C00_V0159_T000184,14058,14115
C00_V0159,C00_V0159_T000185,14117,14211
C00_V0159,C00_V0159_T000186,14212,14237
C00_V0159,C00_V0159_T000187,14238,14265
C00_V0159,C00_V0159_T000188,14266,14728
