video_id,transition_id,frame_start,frame_end
C02_V0064,C02_V0064_T000000,0,65
C02_V0064,C02_V0064_T000001,66,240
C02_V0064,C02_V0064_T000002,241,527
C02_V0064,C02_V0064_T000003,529,574
C02_V0064,C02_V0064_T000004,575,612
C02_V0064,C02_V0064_T000005,613,657
C02_V0064,C02_V0064_T000006,658,694
C02_V0064,C02_V0064_T000007,695,747
C02_V0064,C02_V0064_T000008,748,776
C02_V0064,C02_V0064_T000009,777,822
C02_V0064,C02_V0064_T000010,823,858
C02_V0064,C02_V0064_T000011,859,887
C02_V0064,C02_V0064_T000012,888,893
C02_V0064,C02_V0064_T000013,894,937
C02_V0064,C02_V0064_T000014,938,1471
C02_V0064,C02_V0064_T000015,1472,1542
C02_V0064,C02_V0064_T000016,1543,1622
C02_V0064,C02_V0064_T000017,1623,1752
C02_V0064,C02_V0064_T000018,1753,1816
C02_V0064,C02_V0064_T000019,1817,1898
C02_V0064,C02_V0064_T000020,1899,1943
C02_V0064,C02_V0064_T000021,1944,1994
C02_V0064,C02_V0064_T000022,1995,2089
C02_V0064,C02_V0064_T000023,2090,2201
C02_V0064,C02_V0064_T000024,2202,2305
C02_V0064,C02_V0064_T000025,2306,2383
C02_V0064,C02_V0064_T000026,2384,2536
C02_V0064,C02_V0064_T000027,2537,2641
C02_V0064,C02_V0064_T000028,2642,2714
C02_V0064,C02_V0064_T000029,2715,2808
C02_V0064,C02_V0064_T000030,2809,3166
C02_V0064,C02_V0064_T000031,3167,3227
C02_V0064,C02_V0064_T000032,3228,3296
C02_V0064,C02_V0064_T000033,3297,3352
C02_V0064,C02_V0064_T000034,3353,3566
C02_V0064,C02_V0064_T000035,3567,3917
C02_V0064,C02_V0064_T000036,3918,4021
C02_V0064,C02_V0064_T000037,4022,4134
C02_V0064,C02_V0064_T000038,4135,4229
C02_V0064,C02_V0064_T000039,4230,4342
C02_V0064,C02_V0064_T000040,4343,4468
C02_V0064,C02_V0064_T000041,4469,4532
C02_V0064,C02_V0064_T000042,4533,4789
C02_V0064,C02_V0064_T000043,4790,4869
C02_V0064,C02_V0064_T000044,4870,4943
C02_V0064,C02_V0064_T000045,4944,5469
