video_id,transition_id,frame_start,frame_end
C00_V0062,C00_V0062_T000000,0,11
C00_V0062,C00_V0062_T000001,12,40
C00_V0062,C00_V0062_T000002,42,61
C00_V0062,C00_V0062_T000003,62,81
C00_V0062,C00_V0062_T000004,83,126
C00_V0062,C00_V0062_T000005,128,229
C00_V0062,C00_V0062_T000006,230,706
C00_V0062,C00_V0062_T000007,707,759
C00_V0062,C00_V0062_T000008,760,886
C00_V0062,C00_V0062_T000009,887,918
C00_V0062,C00_V0062_T000010,919,953
C00_V0062,C00_V0062_T000011,954,983
C00_V0062,C00_V0062_T000012,984,1007
C00_V0062,C00_V0062_T000013,1008,1182
C00_V0062,C00_V0062_T000014,1183,1479
C00_V0062,C00_V0062_T000015,1480,1538
C00_V0062,C00_V0062_T000016,1539,1622
C00_V0062,C00_V0062_T000017,1623,1685
C00_V0062,C00_V0062_T000018,1686,1729
C00_V0062,C00_V0062_T000019,1730,1774
C00_V0062,C00_V0062_T000020,1775,1828
C00_V0062,C00_V0062_T000021,1829,1886
C00_V0062,C00_V0062_T000022,1887,1923
C00_V0062,C00_V0062_T000023,1924,2039
C00_V0062,C00_V0062_T000024,2040,2196
C00_V0062,C00_V0062_T000025,2197,2520
C00_V0062,C00_V0062_T000026,2521,2748
C00_V0062,C00_V0062_T000027,2749,2854
C00_V0062,C00_V0062_T000028,2856,2919
C00_V0062,C00_V0062_T000029,2920,3003
C00_V0062,C00_V0062_T000030,3004,3027
C00_V0062,C00_V0062_T000031,3028,3048
C00_V0062,C00_V0062_T000032,3049,3069
C00_V0062,C00_V0062_T000033,3070,3090
C00_V0062,C00_V0062_T000034,3091,3156
C00_V0062,C00_V0062_T000035,3157,3229
C00_V0062,C00_V0062_T000036,3230,3304
C00_V0062,C00_V0062_T000037,3305,3371
C00_V0062,C00_V0062_T000038,3372,3405
C00_V0062,C00_V0062_T000039,3406,3468
C00_V0062,C00_V0062_T000040,3469,3492
C00_V0062,C00_V0062_T000041,3493,3547
C00_V0062,C00_V0062_T000042,3548,3605
C00_V0062,C00_V0062_T000043,3606,3648
C00_V0062,C00_V0062_T000044,3649,3697
C00_V0062,C00_V0062_T000045,3698,3732
C00_V0062,C00_V0062_T000046,3733,3791
C00_V0062,C00_V0062_T000047,3792,4150
C00_V0062,C00_V0062_T000048,4151,4237
C00_V0062,C00_V0062_T000049,4238,4307
C00_V0062,C00_V0062_T000050,4308,4370
C00_V0062,C00_V0062_T000051,4371,4424
C00_V0062,C00_V0062_T000052,4425,4485
C00_V0062,C00_V0062_T000053,4486,4539
C00_V0062,C00_V0062_T000054,4540,4605
C00_V0062,C00_V0062_T000055,4606,4639
C00_V0062,C00_V0062_T000056,4640,4695
C00_V0062,C00_V0062_T000057,4696,4701
C00_V0062,C00_V0062_T000058,4702,4806
C00_V0062,C00_V0062_T000059,4807,5176
C00_V0062,C00_V0062_T000060,5177,5249
C00_V0062,C00_V0062_T000061,5250,5307
C00_V0062,C00_V0062_T000062,5308,5381
C00_V0062,C00_V0062_T000063,5382,5438
C00_V0062,C00_V0062_T000064,5439,5519
C00_V0062,C00_V0062_T000065,5520,5582
C00_V0062,C00_V0062_T000066,5583,5671
C00_V0062,C00_V0062_T000067,5672,5748
C00_V0062,C00_V0062_T000068,5749,5838
C00_V0062,C00_V0062_T000069,5839,5916
C00_V0062,C00_V0062_T000070,5917,5995
C00_V0062,C00_V0062_T000071,5996,6085
C00_V0062,C00_V0062_T000072,6086,6171
C00_V0062,C00_V0062_T000073,6172,6270
C00_V0062,C00_V0062_T000074,6271,6354
C00_V0062,C00_V0062_T000075,6355,6683
C00_V0062,C00_V0062_T000076,6684,6716
C00_V0062,C00_V0062_T000077,6717,6808
C00_V0062,C00_V0062_T000078,6809,6898
C00_V0062,C00_V0062_T000079,6899,6989
C00_V0062,C00_V0062_T000080,6990,7069
C00_V0062,C00_V0062_T000081,7070,7165
C00_V0062,C00_V0062_T000082,7166,7229
C00_V0062,C00_V0062_T000083,7230,7308
C00_V0062,C00_V0062_T000084,7309,7389
C00_V0062,C00_V0062_T000085,7390,7443
C00_V0062,C00_V0062_T000086,7444,7481
C00_V0062,C00_V0062_T000087,7482,7580
