video_id,transition_id,frame_start,frame_end
C00_V0048,C00_V0048_T000000,0,14
C00_V0048,C00_V0048_T000001,15,43
C00_V0048,C00_V0048_T000002,45,64
C00_V0048,C00_V0048_T000003,65,84
C00_V0048,C00_V0048_T000004,86,129
C00_V0048,C00_V0048_T000005,131,217
C00_V0048,C00_V0048_T000006,218,519
C00_V0048,C00_V0048_T000007,521,575
C00_V0048,C00_V0048_T000008,576,606
C00_V0048,C00_V0048_T000009,607,637
C00_V0048,C00_V0048_T000010,638,666
C00_V0048,C00_V0048_T000011,667,703
C00_V0048,C00_V0048_T000012,704,734
C00_V0048,C00_V0048_T000013,735,765
C00_V0048,C00_V0048_T000014,766,827
C00_V0048,C00_V0048_T000015,828,863
C00_V0048,C00_V0048_T000016,864,902
C00_V0048,C00_V0048_T000017,903,952
C00_V0048,C00_V0048_T000018,953,983
C00_V0048,C00_V0048_T000019,984,1018
C00_V0048,C00_V0048_T000020,1019,1060
C00_V0048,C00_V0048_T000021,1061,1160
C00_V0048,C00_V0048_T000022,1161,1655
C00_V0048,C00_V0048_T000023,1657,1701
C00_V0048,C00_V0048_T000024,1702,1774
C00_V0048,C00_V0048_T000025,1775,1844
C00_V0048,C00_V0048_T000026,1845,1912
C00_V0048,C00_V0048_T000027,1913,1943
C00_V0048,C00_V0048_T000028,1944,2025
C00_V0048,C00_V0048_T000029,2026,2063
C00_V0048,C00_V0048_T000030,2064,2141
C00_V0048,C00_V0048_T000031,2142,2201
C00_V0048,C00_V0048_T000032,2202,2267
C00_V0048,C00_V0048_T000033,2268,2342
C00_V0048,C00_V0048_T000034,2343,2376
C00_V0048,C00_V0048_T000035,2377,2425
C00_V0048,C00_V0048_T000036,2426,2479
C00_V0048,C00_V0048_T000037,2480,2536
C00_V0048,C00_V0048_T000038,2537,2597
C00_V0048,C00_V0048_T000039,2598,2633
C00_V0048,C00_V0048_T000040,2634,2689
C00_V0048,C00_V0048_T000041,2690,2765
C00_V0048,C00_V0048_T000042,2766,2822
C00_V0048,C00_V0048_T000043,2823,2861
C00_V0048,C00_V0048_T000044,2862,2901
C00_V0048,C00_V0048_T000045,2902,3140
C00_V0048,C00_V0048_T000046,3141,3247
C00_V0048,C00_V0048_T000047,3248,3350
C00_V0048,C00_V0048_T000048,3351,3393
C00_V0048,C00_V0048_T000049,3394,3453
C00_V0048,C00_V0048_T000050,3454,3657
C00_V0048,C00_V0048_T000051,3658,3806
C00_V0048,C00_V0048_T000052,3807,3955
C00_V0048,C00_V0048_T000053,3956,4106
C00_V0048,C00_V0048_T000054,4107,4475
C00_V0048,C00_V0048_T000055,4476,4847
C00_V0048,C00_V0048_T000056,4849,5078
C00_V0048,C00_V0048_T000057,5080,5419
C00_V0048,C00_V0048_T000058,5420,5990
C00_V0048,C00_V0048_T000059,5992,6097
C00_V0048,C00_V0048_T000060,6098,6192
C00_V0048,C00_V0048_T000061,6193,6262
C00_V0048,C00_V0048_T000062,6263,6305
C00_V0048,C00_V0048_T000063,6306,6395
