video_id,transition_id,frame_start,frame_end
C02_V0181,C02_V0181_T000000,0,23
C02_V0181,C02_V0181_T000001,24,206
C02_V0181,C02_V0181_T000002,207,490
C02_V0181,C02_V0181_T000003,491,1260
C02_V0181,C02_V0181_T000004,1261,1308
C02_V0181,C02_V0181_T000005,1309,1400
C02_V0181,C02_V0181_T000006,1401,1754
C02_V0181,C02_V0181_T000007,1755,1901
C02_V0181,C02_V0181_T000008,1902,1979
C02_V0181,C02_V0181_T000009,1980,2051
C02_V0181,C02_V0181_T000010,2052,2316
C02_V0181,C02_V0181_T000011,2317,2377
C02_V0181,C02_V0181_T000012,2378,2438
C02_V0181,C02_V0181_T000013,2439,2497
C02_V0181,C02_V0181_T000014,2498,2574
C02_V0181,C02_V0181_T000015,2575,2644
C02_V0181,C02_V0181_T000016,2645,2731
C02_V0181,C02_V0181_T000017,2732,2867
C02_V0181,C02_V0181_T000018,2868,2919
C02_V0181,C02_V0181_T000019,2921,3569
C02_V0181,C02_V0181_T000020,3570,3679
C02_V0181,C02_V0181_T000021,3680,3742
C02_V0181,C02_V0181_T000022,3743,3788
C02_V0181,C02_V0181_T000023,3789,3844
C02_V0181,C02_V0181_T000024,3845,4019
C02_V0181,C02_V0181_T000025,4020,4147
C02_V0181,C02_V0181_T000026,4148,4446
C02_V0181,C02_V0181_T000027,4447,4540
C02_V0181,C02_V0181_T000028,4541,4609
C02_V0181,C02_V0181_T000029,4610,4834
C02_V0181,C02_V0181_T000030,4835,4933
C02_V0181,C02_V0181_T000031,4934,5168
C02_V0181,C02_V0181_T000032,5169,5300
C02_V0181,C02_V0181_T000033,5301,5486
C02_V0181,C02_V0181_T000034,5487,5632
C02_V0181,C02_V0181_T000035,5633,5658
C02_V0181,C02_V0181_T000036,5659,5784
C02_V0181,C02_V0181_T000037,5785,5921
C02_V0181,C02_V0181_T000038,5922,5984
C02_V0181,C02_V0181_T000039,5985,6062
C02_V0181,C02_V0181_T000040,6063,6101
C02_V0181,C02_V0181_T000041,6102,6248
C02_V0181,C02_V0181_T000042,6249,6346
C02_V0181,C02_V0181_T000043,6347,6983
C02_V0181,C02_V0181_T000044,6984,7058
C02_V0181,C02_V0181_T000045,7059,7158
C02_V0181,C02_V0181_T000046,7159,7266
C02_V0181,C02_V0181_T000047,7267,7360
C02_V0181,C02_V0181_T000048,7361,7436
C02_V0181,C02_V0181_T000049,7437,7778
